Volume,Open,High,Low,Close,Intraday_change,day,month,year,Daily_Return,MA_7,MA_30,Volatility_7,is_quarter_end,Price_Range,Close_lag1,Close_lag2
-0.707217531904544,-0.7008258274129483,-0.7017715966934556,-0.6997747310339492,-0.7010816448520875,0.016904675180908813,0.9470043256930666,-1.0765742816737396,-1.5803575061660453,0.24047470506992055,-0.7022860094989785,-0.6954703299875443,-0.5728697796963632,1.388691822416084,-0.600435446774323,-0.7016856865127085,-0.7019594919748616
-0.32056086322741273,-0.7028420171810075,-0.7048649904525054,-0.7041834770343236,-0.7056073936421361,-0.04001024467519812,1.0612658693493895,-1.0765742816737396,-1.5803575061660453,-1.0813916303821793,-0.7024082368656145,-0.6959204829285904,-0.4370001304611107,1.388691822416084,-0.5821666351644195,-0.7004113671567799,-0.7010136323265944
-0.6181465135543095,-0.7054912923633239,-0.7071250326768125,-0.7060595391621425,-0.7079823368115248,-0.033695596632769026,1.1755274130057125,-1.0765742816737396,-1.5803575061660453,-0.6129653024257672,-0.7027855189833999,-0.6963789265445397,-0.3733045037864589,1.388691822416084,-0.5900638586746209,-0.7049368932542517,-0.6997393745992868
0.21369302078247662,-0.7084447774200233,-0.7103968743019743,-0.7112506030698174,-0.711279445895684,-0.04140195986875993,1.2897889566620355,-1.0765742816737396,-1.5803575061660453,-0.8465729606672721,-0.7041561929000438,-0.6967449444884188,-0.579544063573491,1.388691822416084,-0.562401351557273,-0.7073117195629309,-0.7042646818333074
0.4860708268509655,-0.7104061545981036,-0.7086355938634498,-0.7110001487757535,-0.7078817036263813,0.08034196176505169,1.6325735876310044,-1.0765742816737396,-1.5803575061660453,0.7900779058695867,-0.7045992998202039,-0.6970151590778598,-0.35218644978165387,1.388691822416084,-0.5371094931484285,-0.7106086664105736,-0.7066393932906587
-0.45131586087296766,-0.7057288135865659,-0.707738001096907,-0.7068662458771046,-0.7089795201915841,-0.050936247538085816,1.7468351312873274,-1.0765742816737396,-1.5803575061660453,-0.31655295672055983,-0.7054114443998002,-0.6973340737058069,-0.40790294693410084,1.388691822416084,-0.5875005947585521,-0.7072110913295123,-0.7099361806913885
-0.6792293177914922,-0.7086704225821033,-0.7086061499655413,-0.7083427067716981,-0.7096995048889296,-0.0003982913300900525,-1.6810111784023618,-0.7799578397936361,-1.5803575061660453,-0.2272676170600078,-0.7064618930850113,-0.6976794263748345,-0.4558427970712495,-0.7201021737567175,-0.5785958455472363,-0.7083088538758973,-0.7065387699238218
-0.45377028708872325,-0.7077386085524611,-0.7080529615805944,-0.7058719329493605,-0.7076200573450079,0.025628859976370447,-1.5667496347460388,-0.7799578397936361,-1.5803575061660453,0.45611244718264354,-0.7073971810821713,-0.6981032948058167,-0.3864756360039183,-0.7201021737567175,-0.6084363861655216,-0.7090288031459013,-0.7076364793802247
0.924711950407224,-0.7030064549509444,-0.6994160848607786,-0.7011817776298133,-0.7002399854854321,0.08559724451088924,-1.109703460120747,-0.7799578397936361,-1.5803575061660453,1.7199410768067573,-0.7066293995403583,-0.6983900907450643,0.07285238980658985,-0.7201021737567175,-0.5390949114418003,-0.706949457922624,-0.7083563938320488
-0.5772435849111116,-0.7002594306498324,-0.7010158699804717,-0.698906114268769,-0.7001485007716651,0.025213422605158214,-0.9954419164644239,-0.7799578397936361,-1.5803575061660453,-0.03166672187969438,-0.7055088075269706,-0.6984737037367743,-0.04017141437147759,-0.7201021737567175,-0.6016059545741465,-0.6995697492045516,-0.7062771491700458
-0.21684412309171883,-0.696794361419996,-0.6975423822666035,-0.6959475642931986,-0.6974524462569545,0.007640421802870772,-0.8811803728081009,-0.7799578397936361,-1.5803575061660453,0.5560868485153355,-0.703530922709694,-0.698400807210032,-0.32546903699580865,-0.7201021737567175,-0.5906565208517468,-0.6994782689923529,-0.6988977973493782
-0.6813897629144764,-0.6966545893155496,-0.6978573427502911,-0.6957918511365897,-0.6959767978238944,0.03796734990138055,-0.7669188291517779,-0.7799578397936361,-1.5803575061660453,0.27359146314220884,-0.7018279840351391,-0.6982712270319137,-0.3625445080793022,-0.7201021737567175,-0.5983463125999546,-0.6967823471388559,-0.6988063215613445
-0.6366056148631719,-0.6957894639370484,-0.6970962626013238,-0.6939908314938834,-0.6954827803695531,0.02951319939720712,-0.652657285495455,-0.7799578397936361,-1.5803575061660453,0.05552726650564233,-0.699897341272847,-0.69819529059104,-0.45814114918000237,-0.7201021737567175,-0.6141555761747857,-0.6953067713160903,-0.6961105300879953
-0.6855956251601757,-0.6954331821021852,-0.6962932472038202,-0.6939589384377105,-0.6961661711813919,0.005895584843778811,-0.30987265452648605,-0.7799578397936361,-1.5803575061660453,-0.20095277902567307,-0.6979614639338253,-0.6980634688600774,-0.4667336699703318,-0.7201021737567175,-0.6013244400400117,-0.694812778170217,-0.6946350256270138
-0.8227619007334854,-0.6965687162579158,-0.6983810872373295,-0.6961792579659842,-0.6975805248562281,-0.0003982913300900525,-0.19561111087016309,-0.7799578397936361,-1.5803575061660453,-0.36156745940218155,-0.6965253578080614,-0.6978559870440715,-0.3429147771729169,-0.7201021737567175,-0.6009243930704518,-0.6954961353553417,-0.6941410563716326
-1.0225806760500717,-0.6972447382009898,-0.698321307202182,-0.6954916811961386,-0.6973554724603617,0.020082771070684114,-0.08134956721384012,-0.7799578397936361,-1.5803575061660453,-0.0025707266182065165,-0.6961127422973512,-0.6976867037450274,-1.1541660956119644,-0.7201021737567175,-0.6107922183195968,-0.6969104194359341,-0.6948243805082434
-1.0758733529863238,-0.6970985712943791,-0.6985711342147387,-0.6956849155953039,-0.6980443523550264,0.0011180550748352217,0.03291197644248285,-0.7799578397936361,-1.5803575061660453,-0.2043600101448397,-0.6958117541353996,-0.6975994060089159,-1.126263178486583,-0.7201021737567175,-0.6118886433472797,-0.6966853781139253,-0.6962385961912422
-0.9256247453445116,-0.6987493437959121,-0.699933583672503,-0.6974296533741755,-0.6979894615267662,0.039899133677518434,0.14717352009880583,-0.7799578397936361,-1.5803575061660453,-0.04014680070680156,-0.6958885715489064,-0.6974732956317756,-1.3460162173880623,-0.7201021737567175,-0.6069547307227071,-0.6973742241117818,-0.6960135657526797
-0.9082754133694235,-0.6976594867984972,-0.6993563048256309,-0.6972110921362846,-0.698916201677225,-0.00592360836721582,0.48995815106777474,-0.7799578397936361,-1.5803575061660453,-0.25788287679924027,-0.696309038924711,-0.6972401127235694,-1.4610099845452642,-0.7201021737567175,-0.6008206771894546,-0.6973193359844626,-0.6967023784365725
-0.7489711969835492,-0.6982560304861015,-0.6976316061996595,-0.6969231165996644,-0.6963912235772585,0.06497077903019029,0.6042196947240978,-0.7799578397936361,-1.5803575061660453,0.511871648685067,-0.6964389872920231,-0.6968607682874384,-1.1820748527727947,-0.7201021737567175,-0.5767289596892898,-0.6982460305340359,-0.6966474929637523
0.07598468272647772,-0.694175233162168,-0.691011190366908,-0.6923080037652299,-0.6902745556148034,0.11106355536621312,0.7184812383804207,-0.7799578397936361,-1.5803575061660453,1.287403650621105,-0.6955962204385586,-0.6962646687618909,-0.5824344608030575,-0.7201021737567175,-0.539687573618926,-0.6957211766773506,-0.6975741426965324
-0.5645906907102799,-0.6906617461445169,-0.6912494182681674,-0.6888935706925996,-0.6907868700118981,0.019542702488108063,0.8327427820367437,-0.7799578397936361,-1.5803575061660453,-0.15941074098704447,-0.6946244212687097,-0.6957557748538449,-0.6315861990530689,-0.7201021737567175,-0.5975758517696907,-0.6896048096897428,-0.695049410946806
-0.932908303455243,-0.689303307456205,-0.6916536026849108,-0.6883560788929793,-0.6908929922798677,-0.013754602814570539,0.9470043256930666,-0.7799578397936361,-1.5803575061660453,-0.07459400165489366,-0.6936999950182636,-0.6951957858234317,-0.6230469587008731,-0.7201021737567175,-0.6127776366129682,-0.6901170988780557,-0.6889333397588817
0.7828001782679439,-0.6880490126888533,-0.6809761746161053,-0.6858609162629803,-0.6828880798252639,0.13947947155714527,1.2897889566620355,-0.7799578397936361,-1.5803575061660453,1.6286210837685124,-0.6915319642012844,-0.6943182025318154,-0.21890216347952884,-0.7201021737567175,-0.4748799645502173,-0.6902232159242063,-0.6894456041718696
-0.2539234516299066,-0.6806246473762034,-0.6829096572454277,-0.6820900313860643,-0.6835412806815595,-0.044164618387322996,1.4040505003183585,-0.7799578397936361,-1.5803575061660453,-0.18171758719819897,-0.689465222444023,-0.6936062485010451,-0.18670479635744308,-0.7201021737567175,-0.5665499867971541,-0.6822186973568165,-0.6895517160859885
-0.6532489833923442,-0.6834867781162715,-0.6832246177291154,-0.6823404856801281,-0.6823391715426624,0.04820788110176783,1.5183120439746816,-0.7799578397936361,-1.5803575061660453,0.1869012071982471,-0.6870939591855172,-0.692834079605514,-0.2790602650861383,-0.7201021737567175,-0.5678242104779745,-0.6828718660719155,-0.6815475846330515
-0.6605068971346796,-0.683280317360684,-0.6844621536806014,-0.6838788566249396,-0.6862428242790962,-0.04512012434111128,1.6325735876310044,-0.7799578397936361,-1.5803575061660453,-0.8225950474504746,-0.6856422801939829,-0.6923153597123974,0.01293949906063262,-0.7201021737567175,-0.5640756222076537,-0.6816698160836241,-0.6822007217596112
-0.40319106926619386,-0.6835543803105787,-0.6851286564605292,-0.6868580432839161,-0.6862547172918858,-0.0391585980642127,-1.6810111784023618,-0.48334139791353253,-1.5803575061660453,-0.05474034159863036,-0.6850672619402371,-0.6916934362698365,-0.2370780090397728,-0.7201021737567175,-0.528086211501688,-0.6855732767381444,-0.6809987299048501
-0.5610831729314801,-0.6846259664446673,-0.6833673760220047,-0.6826650444282408,-0.6835229837388062,0.04723160327941861,-1.3382265474333928,-0.48334139791353253,-1.5803575061660453,0.5020079423644214,-0.6840281984594129,-0.6910295681535052,-0.2223777603402651,-0.7201021737567175,-0.5650683313543395,-0.6855851691657301,-0.6849020017802425
-0.3091976205966404,-0.6787911662414073,-0.6805300549508255,-0.6814024546162186,-0.6820345274458187,-0.0516424910691472,-1.2239650037770697,-0.48334139791353253,-1.5803575061660453,0.2438478018669697,-0.6827610382975967,-0.6903474912585902,-0.23774077059638962,-0.7201021737567175,-0.5378947705331205,-0.6828535700294758,-0.6849138936326867
-0.4390834971480789,-0.6810202115672183,-0.6835226256655221,-0.6819840338758425,-0.6835714706371027,-0.03585587096307359,-1.109703460120747,-0.48334139791353253,-1.5803575061660453,-0.3549461717316134,-0.6828587940180219,-0.689759774526556,-0.8766442407685628,-0.7201021737567175,-0.5784032303396706,-0.6813651869770023,-0.6821824266020045
0.3704095717341901,-0.6889990975818219,-0.6817319013290891,-0.6869555985145626,-0.6796861148434223,0.23378375482237398,-0.9954419164644239,-0.48334139791353253,-1.5803575061660453,0.7210527136361755,-0.6823073313595592,-0.6888897449609627,-0.7019556804542539,-0.7201021737567175,-0.47013866713321045,-0.6829020545419412,-0.6806941155306984
-0.5168213895146767,-0.6798691471776602,-0.6811787129441423,-0.6785442739644866,-0.6798023004299063,0.023551673120308182,-0.8811803728081009,-0.48334139791353253,-1.5803575061660453,-0.07483173936570589,-0.6819444443277801,-0.6879439017793092,-0.7044220905104519,-0.7201021737567175,-0.5938124469449418,-0.6790168899298606,-0.6822309087696623
-0.3312984080464903,-0.6796864385443969,-0.6785198397390751,-0.6775377666329117,-0.6780457939255818,0.059279287044579576,-0.538395741839132,-0.48334139791353253,-1.5803575061660453,0.28817333825748526,-0.6807718991403513,-0.6868284375303748,-1.0170144245586437,-0.7201021737567175,-0.5655572776504683,-0.6791330697993531,-0.6783459320518768
-0.20456382793623878,-0.6773605576429566,-0.676456090167491,-0.6757367469902056,-0.6748438289437402,0.07909564965141389,-0.424134198182809,-0.48334139791353253,-1.5803575061660453,0.5609125700537361,-0.6791396272516459,-0.6857195444089563,-1.0015393877254264,-0.7201021737567175,-0.5597343717602069,-0.6773766497251372,-0.6784621063026793
-0.37424546539969167,-0.6727928418113768,-0.6752961790377636,-0.6731974969002028,-0.675795269966916,-0.04636643645474908,-0.30987265452648605,-0.48334139791353253,-1.5803575061660453,-0.2306381182140897,-0.6780342155107743,-0.6846057382950027,-0.949509897993433,-0.7201021737567175,-0.5805812638406076,-0.6741748422981813,-0.6767057711724349
-0.8547251653880887,-0.6744920321007245,-0.6773242390361253,-0.6738231636198304,-0.6752344686715248,0.005002394495671522,-0.19561111087016309,-0.48334139791353253,-1.5803575061660453,0.053447640492172814,-0.6770615002899977,-0.6834489434963651,-0.9491003787790158,-0.7201021737567175,-0.6043766502522098,-0.6751262365050482,-0.67350411859126
-0.5439724450797289,-0.6750337631983498,-0.6746412753691329,-0.6730408457125298,-0.6723435517164907,0.08295921720369036,-0.08134956721384012,-0.48334139791353253,-1.5803575061660453,0.4908854155415388,-0.6754554012849402,-0.6822649122953601,-1.0478666680650652,-0.7201021737567175,-0.5721802774798492,-0.6745654628042699,-0.6744554667868091
-0.761281596397581,-0.6731637403369011,-0.6743441596720566,-0.6708524192404292,-0.6723984425447509,0.03919289014645779,0.2614350637551288,-0.48334139791353253,-1.5803575061660453,-0.06244486297848098,-0.6744129353292418,-0.6813304304089445,-1.1504965519248518,-0.7201021737567175,-0.6018133863361402,-0.6716746880987896,-0.6738947202061634
-0.7021382868919126,-0.672293133699402,-0.6736901482427565,-0.6707586161340382,-0.6733800735234698,-0.0028909155573652746,0.3756966074114518,-0.48334139791353253,-1.5803575061660453,-0.23333073614046637,-0.6734942671131982,-0.6804319668990532,-1.1011891064784247,-0.7201021737567175,-0.5924345073831243,-0.6717295762261088,-0.6710040853043027
-0.6870341255641857,-0.6730851756245979,-0.6756289843080622,-0.6737462450725898,-0.6750816891995343,-0.02351738103806384,0.48995815106777474,-0.48334139791353253,-1.5803575061660453,-0.36813255366034586,-0.6730702663981012,-0.679681108108644,-1.025915224440087,-0.7201021737567175,-0.5774401543018413,-0.6727111589030015,-0.6710589707771227
-1.0183502844085153,-0.6755818890981394,-0.6762954870879903,-0.6731299586636013,-0.6743068136739285,0.05084590840896671,0.6042196947240978,-0.48334139791353253,-1.5803575061660453,0.09312516610866314,-0.6729934489845945,-0.6789537702699977,-1.1872807512280061,-0.7201021737567175,-0.5982425967189576,-0.6744126908498981,-0.672040505982723
-0.971383577612204,-0.6741503669565223,-0.6751177311716516,-0.6714715197426093,-0.673020538598366,0.047501637570706814,0.7184812383804207,-0.48334139791353253,-1.5803575061660453,0.18787135806144498,-0.672596537204073,-0.6781998408592539,-1.1945656821775748,-0.7201021737567175,-0.6048804131027666,-0.6736378534525747,-0.6737419556401474
-0.7350676752515216,-0.67274990528256,-0.6730950246092733,-0.6705400548961472,-0.6731879556245594,0.011857111120677393,1.1755274130057125,-0.48334139791353253,-1.5803575061660453,-0.08332440618652232,-0.6723037935004705,-0.6774285931498234,-1.1899360360567177,-0.7201021737567175,-0.5860041227613089,-0.6723516416690605,-0.672967155715503
-0.7512362636964387,-0.6722447159115872,-0.6745823875733159,-0.6711338285596019,-0.6732035080258997,1.7146041122552695e-05,1.2897889566620355,-0.48334139791353253,-1.5803575061660453,-0.05520988757250656,-0.6724268060536159,-0.6766103956554773,-1.3894786307940286,-0.7201021737567175,-0.6013244400400121,-0.6725190504573841,-0.6716810061357511
-0.7062517798570513,-0.6731454694735748,-0.6732136924402378,-0.6714461929038839,-0.6707517176969467,0.07616681618436695,1.4040505003183585,-0.48334139791353253,-1.5803575061660453,0.40217184609035445,-0.6721912501007842,-0.6757174592621883,-1.240152018838913,-0.7201021737567175,-0.573661932922664,-0.672534602093458,-0.6718484068278525
-0.6804124894840813,-0.6707282342555028,-0.6725784180368793,-0.6687071421972682,-0.6711478465075574,0.012210232886207902,1.5183120439746816,-0.48334139791353253,-1.5803575061660453,-0.12458530374687504,-0.6718719409202791,-0.6748146968838287,-1.2661869894751183,-0.7201021737567175,-0.606376885100009,-0.6700829324065316,-0.6718639577118183
-0.9188072581436475,-0.6704779234279322,-0.6733332525105328,-0.6699331487977979,-0.6719712089314596,-0.012175940803963541,-1.6810111784023618,-0.18672495603342898,-1.5803575061660453,-0.2029062372140453,-0.6714270018982638,-0.6739414124606807,-1.3409743727849726,1.388691822416084,-0.5995464535086346,-0.6704790417253522,-0.6694124065925187
-0.988084181398376,-0.6719944050840166,-0.6746412753691329,-0.6706648130276472,-0.6726417918833709,0.007079581351734158,-1.5667496347460388,-0.18672495603342898,-1.5803575061660453,-0.17562916136805495,-0.6711888286570672,-0.6730595303005961,-1.3185276137686384,1.388691822416084,-0.6097106098463424,-0.671302363635141,-0.669808496754704
-1.053372476223745,-0.6724329058038483,-0.6738561047582404,-0.6702211243344179,-0.672252067002724,0.025898894267658297,-1.4524880910897158,-0.18672495603342898,-1.5803575061660453,0.019649905817350342,-0.6710789025457458,-0.67224931641912,-1.3515229213470072,1.388691822416084,-0.6036802721940869,-0.6719729135905576,-0.6706317788470061
-0.9330510199402294,-0.6728595304625179,-0.6747010554042804,-0.6710334592357636,-0.6741238442463947,-0.006899886189565042,-1.3382265474333928,-0.18672495603342898,-1.5803575061660453,-0.3971327011700973,-0.6712127768456051,-0.6717072291052574,-1.263863168078476,1.388691822416084,-0.6048804131027666,-0.671583207886591,-0.6713022963732921
-0.8226225291661159,-0.6737730736288339,-0.674462827503021,-0.6710522198570419,-0.672160582288957,0.05844841230215547,-1.2239650037770697,-0.18672495603342898,-1.5803575061660453,0.3138443945760798,-0.6710635914088117,-0.6710820508051415,-1.1802519731383807,1.388691822416084,-0.6006280619818887,-0.6734548930281772,-0.6709126095162692
-0.4533610921669263,-0.6708195885721344,-0.6690799476217556,-0.6681574559938172,-0.6677995059836889,0.09031245867415075,-0.8811803728081009,-0.18672495603342898,-1.5803575061660453,0.7505557029568982,-0.6706412919311519,-0.6703069341140894,-0.9792094565636926,1.388691822416084,-0.5569636760821438,-0.6714917276743922,-0.6727842041394358
-0.9013726183807456,-0.6680478986055317,-0.6696804246912221,-0.6657617246565926,-0.667976071481259,0.023281638829019978,-0.7669188291517779,-0.18672495603342898,-1.5803575061660453,-0.08392630957105841,-0.6701875849931144,-0.6698064229995567,-0.9839759587942144,1.388691822416084,-0.6047766972217693,-0.6671308659588783,-0.6708211337282355
-0.7421969954943641,-0.6701801083557132,-0.6719056695816374,-0.6692887214568921,-0.6712091412657812,-0.0016446034437271216,-0.652657285495455,-0.18672495603342898,-1.5803575061660453,-0.6315895976062956,-0.6700785749327205,-0.6693925033784585,-0.8391318315933515,1.388691822416084,-0.5860189393157376,-0.6673074227684219,-0.6664604829126755
-1.0045235099529193,-0.6693515247038646,-0.6716852864669893,-0.6680824135087045,-0.6707755037225261,-0.010638822530477333,-0.538395741839132,-0.18672495603342898,-1.5803575061660453,0.02700959929549043,-0.6698116115195113,-0.6690043769681705,-0.8481649100126998,1.388691822416084,-0.6014133393665807,-0.6705403334675253,-0.6666370311835803
-1.1202048345753959,-0.6712087579609849,-0.6722268757406389,-0.6682193660440353,-0.6712146303486073,0.021619889344170324,-0.424134198182809,-0.18672495603342898,-1.5803575061660453,-0.13244099124953695,-0.6696632112692273,-0.6684999661658129,-0.8430012108168666,1.388691822416084,-0.6082437709579557,-0.6701067172617033,-0.6698697855326865
-0.9781434578985553,-0.6715193626375324,-0.6735232994879419,-0.6708458530229817,-0.6714040037061046,0.024382547862733396,-0.08134956721384012,-0.18672495603342898,-1.5803575061660453,-0.08697548187814183,-0.6692741513538003,-0.6680015123669043,-0.9009639440809483,1.388691822416084,-0.5882858721432438,-0.6705458222802573,-0.6694361902974074
-1.0156834559240886,-0.671258089291966,-0.6722384748519362,-0.6689172611555839,-0.6697325779855835,0.05639199731465343,0.03291197644248285,-0.18672495603342898,-1.5803575061660453,0.253861096375084,-0.6689268371877919,-0.6675386470576733,-0.9137669822441369,1.388691822416084,-0.5974128696709813,-0.6707351863195086,-0.6698752740799685
-0.36163308186777543,-0.6700156705857763,-0.6657429725254631,-0.6670881005809606,-0.665286420896512,0.12909353727683434,0.14717352009880583,-0.18672495603342898,-1.5803575061660453,0.7533454036437846,-0.668567352630887,-0.6669765085930259,-0.9121029477825466,1.388691822416084,-0.5184406345689656,-0.6690638428426376,-0.6700646289611979
-0.8669233366217828,-0.6640283086737415,-0.6662783161237986,-0.6620846428860675,-0.6643843816187704,0.013435773131284743,0.2614350637551288,-0.18672495603342898,-1.5803575061660453,0.10655240046422731,-0.6680535789248776,-0.6663325073902594,-0.9146409201862706,1.388691822416084,-0.6063620685455814,-0.6646179045297789,-0.6683933663138247
-0.9268606924039445,-0.6637853061915014,-0.6660757777957618,-0.6620349272396803,-0.6640056349037755,0.016510009678256412,0.3756966074114518,-0.18672495603342898,-1.5803575061660453,0.014006174338088349,-0.6670231524956571,-0.6658062030649163,-1.1558729275540542,1.388691822416084,-0.6037839880750837,-0.6637159096374994,-0.6639476430153933
-0.5365885394404912,-0.6639369543571099,-0.6657188820635379,-0.664792738567574,-0.6656651676115071,-0.017722029709650245,0.7184812383804207,-0.18672495603342898,-1.5803575061660453,-0.3422885986160071,-0.6662921438553695,-0.6653317001046174,-1.0539785842597584,1.388691822416084,-0.5542966962850776,-0.6633371815589966,-0.6630456917453824
-0.66564097401906,-0.6650514770200154,-0.6635775076701952,-0.662991718924868,-0.660858560750194,0.11675504735182349,0.8327427820367437,-0.18672495603342898,-1.5803575061660453,0.7963022909300659,-0.6648107586408946,-0.6647548226623642,-0.9037487181996977,1.388691822416084,-0.5471847501595674,-0.6649966326082817,-0.6626669819829235
-0.9356704620917505,-0.6609953453615726,-0.663964739539658,-0.6597714582824669,-0.6623836109286884,-0.010098753947900906,0.9470043256930666,-0.18672495603342898,-1.5803575061660453,-0.31365443105195656,-0.6635204354770501,-0.6643366041727976,-0.8344331817215718,1.388691822416084,-0.6044803661332065,-0.6601902622593598,-0.6643263527778523
-0.8551135474891586,-0.6613187396424484,-0.6615494476718333,-0.6588146665972792,-0.6601760847854931,0.04737700635934264,1.0612658693493895,-0.18672495603342898,-1.5803575061660453,0.32951383502044584,-0.6621534257641167,-0.6638123571630787,-0.8285627829905545,1.388691822416084,-0.5794848388129248,-0.6617152373967129,-0.6595202148745688
-0.672134202428428,-0.6598324049108524,-0.662917250565581,-0.6583456510653245,-0.661212606592472,-0.00995335086797615,1.1755274130057125,-0.18672495603342898,-1.5803575061660453,-0.22920248906783777,-0.6615706865096949,-0.6633417231844012,-0.9361362204162659,1.388691822416084,-0.6096068939653451,-0.6595078198763573,-0.6610451162610884
-0.738699512468415,-0.6640593691413962,-0.6647971988350699,-0.6616597148141166,-0.6643047899177932,0.015949169227120173,1.5183120439746816,-0.18672495603342898,-1.5803575061660453,-0.5833445070115368,-0.661559301305308,-0.6630719077756037,-0.8080095334229939,1.388691822416084,-0.5884784873508092,-0.6605442906805691,-0.6588378054958385
-0.8106183631542002,-0.662323637125396,-0.6618412099329263,-0.6595960464735157,-0.6604990258250901,0.06289359217412804,1.6325735876310044,-0.18672495603342898,-1.5803575061660453,0.6138787978328673,-0.6610576979901948,-0.6626725121886878,-0.679237352335129,1.388691822416084,-0.5719876622722837,-0.6636363218528865,-0.6598742261742587
