Date,Open,High,Low,Close,Volume,Asset_Name,MA_7,MA_30,Daily_Return,Volatility_7,Day,Month,Year,DayOfWeek,Quarter,Close_lag1,Close_lag2,Close_lag7,EMA_7,Price_Range,Open_Close_Diff,Rolling_STD_7
2006-01-26,14280.0,14360.0,14100.0,14340.0,18556250,Samsung,13905.714285714286,13383.333333333334,0.0084388185654007,0.0158066879386442,26,1,2006,3,1,14220.0,13940.0,13940.0,14015.42576099439,260.0,-60.0,277.7803174499727
2006-01-27,14400.0,14480.0,14260.0,14400.0,15678300,Samsung,14020.0,13457.333333333334,0.0041841004184099,0.0097255322511025,27,1,2006,4,1,14340.0,14220.0,13600.0,14111.569320745793,220.0,0.0,295.070613018961
2006-01-31,14460.0,14820.0,14380.0,14800.0,22323350,Samsung,14162.857142857143,13550.666666666666,0.0277777777777776,0.0121315318949659,31,1,2006,1,1,14400.0,14340.0,13800.0,14283.676990559345,440.0,-340.0,395.7151452638816
2006-02-01,14700.0,14860.0,14460.0,14580.0,22008350,Samsung,14282.857142857143,13630.666666666666,-0.0148648648648648,0.0146166927610789,1,2,2006,2,1,14800.0,14400.0,13740.0,14357.757742919508,400.0,120.0,372.8142650050179
2006-02-02,14760.0,14780.0,14400.0,14500.0,19091550,Samsung,14397.142857142857,13706.0,-0.0054869684499314,0.0149827374448254,2,2,2006,3,1,14580.0,14800.0,13700.0,14393.318307189631,380.0,260.0,273.84389018425725
2006-02-03,14360.0,14360.0,14040.0,14080.0,22207700,Samsung,14417.142857142857,13756.666666666666,-0.0289655172413793,0.0197316410192072,3,2,2006,4,1,14500.0,14580.0,13940.0,14314.988730392222,320.0,280.0,237.60711870210656
2006-02-06,14000.0,14120.0,13860.0,14120.0,21292250,Samsung,14402.857142857143,13804.666666666666,0.0028409090909091,0.0180425180813382,6,2,2006,0,1,14080.0,14500.0,14220.0,14266.241547794167,260.0,-120.0,253.88411304749835
2006-02-07,14180.0,14600.0,14120.0,14120.0,16585550,Samsung,14371.42857142857,13845.333333333334,0.0,0.0175933630487948,7,2,2006,1,1,14120.0,14080.0,14340.0,14229.681160845625,480.0,60.0,275.6464263902581
2006-02-08,14000.0,14180.0,13700.0,13820.0,19114600,Samsung,14288.57142857143,13870.0,-0.0212464589235127,0.018678040806319,8,2,2006,2,1,14120.0,14120.0,14400.0,14127.260870634218,480.0,180.0,344.25903868314265
2006-02-09,13920.0,13940.0,13740.0,13860.0,18383250,Samsung,14154.285714285714,13891.333333333334,0.0028943560057888,0.0126328991448188,9,2,2006,3,1,13820.0,14120.0,14800.0,14060.445652975664,200.0,60.0,290.68064623564965
2006-02-10,13840.0,13920.0,13580.0,13740.0,21849750,Samsung,14034.285714285714,13908.666666666666,-0.0086580086580086,0.0123895137123819,10,2,2006,4,1,13860.0,13820.0,14580.0,13980.334239731748,340.0,100.0,257.08994164680576
2006-02-13,13720.0,13740.0,13360.0,13500.0,24189900,Samsung,13891.42857142857,13920.0,-0.0174672489082969,0.0127464768076746,13,2,2006,0,1,13740.0,13860.0,14500.0,13860.250679798812,380.0,220.0,231.763426180632
2006-02-14,13400.0,13540.0,13260.0,13460.0,25982850,Samsung,13802.857142857143,13928.666666666666,-0.0029629629629629,0.0097685453902486,14,2,2006,1,1,13500.0,13740.0,14080.0,13760.18800984911,280.0,-60.0,263.9263966673849
2006-02-15,13560.0,13560.0,13080.0,13080.0,33419850,Samsung,13654.285714285714,13922.0,-0.0282317979197622,0.0117447166173659,15,2,2006,2,1,13460.0,13500.0,14120.0,13590.141007386832,480.0,480.0,337.977175899848
2006-02-16,13020.0,13140.0,12920.0,13140.0,24749200,Samsung,13514.285714285714,13895.333333333334,0.0045871559633028,0.0125488598593186,16,2,2006,3,1,13080.0,13460.0,14120.0,13477.605755540124,220.0,-120.0,315.11146931821287
2006-02-17,13220.0,13480.0,13200.0,13460.0,21790650,Samsung,13462.857142857143,13891.333333333334,0.0243531202435312,0.0169094983555544,17,2,2006,4,1,13140.0,13080.0,13820.0,13473.204316655094,280.0,-240.0,284.82241752440586
2006-02-20,13360.0,13680.0,13340.0,13660.0,16332050,Samsung,13434.285714285714,13890.666666666666,0.0148588410104011,0.0182330500626255,20,2,2006,0,1,13460.0,13140.0,13860.0,13519.90323749132,340.0,-300.0,245.6865986628861
2006-02-21,13640.0,13660.0,13400.0,13460.0,17356300,Samsung,13394.285714285714,13881.333333333334,-0.014641288433382,0.0187342937375308,21,2,2006,1,1,13660.0,13460.0,13740.0,13504.92742811849,260.0,180.0,207.43329392650327
2006-02-22,13380.0,13580.0,13260.0,13400.0,24953700,Samsung,13380.0,13860.666666666666,-0.0044576523031203,0.0176490203458565,22,2,2006,2,1,13460.0,13660.0,13500.0,13478.695571088867,320.0,-20.0,202.31987874145975
2006-02-23,13420.0,13680.0,13420.0,13620.0,16389950,Samsung,13402.857142857143,13858.666666666666,0.016417910447761,0.018761660643875,23,2,2006,3,1,13400.0,13460.0,13460.0,13514.02167831665,260.0,-200.0,221.03651928532483
2006-02-24,13560.0,13640.0,13500.0,13540.0,14116450,Samsung,13468.57142857143,13852.666666666666,-0.0058737151248164,0.0141169854924469,24,2,2006,4,1,13620.0,13400.0,13080.0,13520.516258737487,140.0,20.0,171.99114041598398
2006-02-27,13560.0,13820.0,13540.0,13820.0,11793500,Samsung,13565.714285714286,13852.0,0.020679468242245,0.0152932051472882,27,2,2006,0,1,13540.0,13620.0,13140.0,13595.387194053115,280.0,-260.0,145.47131938137076
2006-02-28,13880.0,13960.0,13660.0,13740.0,12647050,Samsung,13605.714285714286,13839.333333333334,-0.0057887120115773,0.0138807211552261,28,2,2006,1,1,13820.0,13540.0,13460.0,13631.540395539836,300.0,140.0,149.9841261463882
2006-03-02,13920.0,14000.0,13680.0,13860.0,15105700,Samsung,13634.285714285714,13836.666666666666,0.0087336244541484,0.0131862940635356,2,3,2006,3,1,13740.0,13820.0,13660.0,13688.655296654877,320.0,60.0,178.40563732470184
2006-03-03,13640.0,13680.0,13000.0,13080.0,37932400,Samsung,13580.0,13819.333333333334,-0.0562770562770562,0.025585246589711,3,3,2006,4,1,13860.0,13740.0,13460.0,13536.491472491158,680.0,560.0,273.00793639377474
2006-03-06,13120.0,13160.0,12980.0,13160.0,22717900,Samsung,13545.714285714286,13798.0,0.0061162079510703,0.0258503805737099,6,3,2006,0,1,13080.0,13860.0,13400.0,13442.368604368368,180.0,-40.0,311.70804410947443
2006-03-07,13000.0,13040.0,12540.0,12600.0,39482000,Samsung,13400.0,13760.0,-0.0425531914893616,0.0282383566124445,7,3,2006,1,1,13160.0,13080.0,13620.0,13231.776453276276,500.0,400.0,469.6097670768382
2006-03-08,12300.0,12520.0,12160.0,12460.0,49381050,Samsung,13245.714285714286,13718.666666666666,-0.011111111111111,0.0281581582075304,8,3,2006,2,1,12600.0,13160.0,13540.0,13038.832339957207,360.0,-160.0,580.3119029991649
2006-03-09,12320.0,12580.0,12220.0,12360.0,38599000,Samsung,13037.142857142857,13666.0,-0.0080256821829856,0.0245580463285644,9,3,2006,3,1,12460.0,12600.0,13820.0,12869.124254967905,360.0,-40.0,601.4902128805213
2006-03-10,12280.0,12640.0,12280.0,12440.0,28422100,Samsung,12851.42857142857,13606.666666666666,0.006472491909385,0.0257779376381187,10,3,2006,4,1,12360.0,12460.0,13740.0,12761.84319122593,360.0,-160.0,546.4866137868082
2006-03-13,12580.0,12640.0,12480.0,12640.0,19012200,Samsung,12677.142857142857,13550.0,0.0160771704180064,0.0269699937109989,13,3,2006,0,1,12440.0,12360.0,13860.0,12731.382393419448,160.0,-60.0,317.99970050982546
2006-03-14,12560.0,12640.0,12380.0,12480.0,17767050,Samsung,12591.42857142857,13486.0,-0.0126582278481012,0.0191421200596508,14,3,2006,1,1,12640.0,12440.0,13080.0,12668.536795064585,260.0,80.0,268.29266181069835
2006-03-15,12580.0,12740.0,12560.0,12600.0,19438500,Samsung,12511.42857142857,13412.666666666666,0.0096153846153845,0.0195682336249494,15,3,2006,2,1,12480.0,12640.0,13160.0,12651.402596298438,180.0,-20.0,103.18730080841087
2006-03-16,12740.0,12820.0,12620.0,12640.0,14018000,Samsung,12517.142857142857,13348.0,0.0031746031746031,0.0111744236999395,16,3,2006,3,1,12600.0,12480.0,12600.0,12648.551947223828,200.0,100.0,109.80502200559886
2006-03-17,12580.0,12800.0,12440.0,12740.0,13567500,Samsung,12557.142857142857,13289.333333333334,0.0079113924050633,0.0101438083324798,17,3,2006,4,1,12640.0,12600.0,12460.0,12671.41396041787,360.0,-160.0,133.87983240324945
2006-03-20,12780.0,12800.0,12560.0,12780.0,9950600,Samsung,12617.142857142857,13246.0,0.0031397174254317,0.008879059230653,20,3,2006,0,1,12740.0,12640.0,12360.0,12698.560470313403,240.0,0.0,124.59458063788489
2006-03-21,12760.0,12800.0,12600.0,12680.0,11453100,Samsung,12651.42857142857,13198.0,-0.0078247261345852,0.0100079345912377,21,3,2006,1,1,12780.0,12740.0,12440.0,12693.920352735053,200.0,80.0,97.8823394769349
2006-03-22,12500.0,12540.0,12180.0,12280.0,30051700,Samsung,12600.0,13136.666666666666,-0.0315457413249211,0.0145949005931179,22,3,2006,2,1,12680.0,12780.0,12640.0,12590.44026455129,360.0,220.0,171.6585758626268
2006-03-23,12280.0,12380.0,12080.0,12160.0,25534150,Samsung,12554.285714285714,13081.333333333334,-0.009771986970684,0.0143491132679657,23,3,2006,3,1,12280.0,12680.0,12480.0,12482.830198413467,300.0,120.0,238.52722715813923
2006-03-24,12160.0,12240.0,12100.0,12180.0,17171750,Samsung,12494.285714285714,13025.333333333334,0.0016447368421053,0.0134098003425338,24,3,2006,4,1,12160.0,12280.0,12600.0,12407.1226488101,140.0,-20.0,275.12767599015297
2006-03-27,12100.0,12580.0,12100.0,12500.0,19508950,Samsung,12474.285714285714,12984.0,0.0262725779967158,0.0178066750805731,27,3,2006,0,1,12180.0,12160.0,12640.0,12430.341986607575,480.0,-400.0,267.75966480360694
2006-03-28,12320.0,12600.0,12320.0,12560.0,15167900,Samsung,12448.57142857143,12952.666666666666,0.0047999999999999,0.0175712291780749,28,3,2006,1,1,12500.0,12180.0,12740.0,12462.756489955682,280.0,-240.0,245.72535966287813
2006-03-29,12420.0,12520.0,12300.0,12520.0,15189400,Samsung,12411.42857142857,12921.333333333334,-0.0031847133757961,0.017431067030113,29,3,2006,2,1,12560.0,12500.0,12780.0,12477.067367466761,220.0,-100.0,203.25915899358466
2006-03-30,12640.0,12680.0,12360.0,12460.0,14663350,Samsung,12380.0,12900.666666666666,-0.0047923322683706,0.0173227644455572,30,3,2006,3,1,12520.0,12560.0,12680.0,12472.80052560007,320.0,180.0,168.91812612571476
2006-03-31,12400.0,12600.0,12360.0,12600.0,20635450,Samsung,12425.714285714286,12882.666666666666,0.0112359550561798,0.0120605845514297,31,3,2006,4,1,12460.0,12520.0,12280.0,12504.600394200053,240.0,-200.0,180.26435614323077
2006-04-03,12720.0,12960.0,12640.0,12880.0,20549650,Samsung,12528.57142857143,12863.333333333334,0.0222222222222221,0.0121470888986182,3,4,2006,0,2,12600.0,12460.0,12160.0,12598.45029565004,320.0,-160.0,206.83556846311816
2006-04-04,12920.0,13120.0,12860.0,13060.0,19369350,Samsung,12654.285714285714,12843.333333333334,0.0139751552795031,0.0119104908867135,4,4,2006,1,2,12880.0,12600.0,12180.0,12713.837721737531,260.0,-140.0,226.18997493794862
2006-04-05,13100.0,13220.0,12900.0,12980.0,12634700,Samsung,12722.857142857143,12827.333333333334,-0.006125574272588,0.0108115909922196,5,4,2006,2,2,13060.0,12880.0,12500.0,12780.378291303148,320.0,120.0,243.70161302504746
2006-04-06,13180.0,13320.0,13060.0,13160.0,22420200,Samsung,12808.57142857143,12819.333333333334,0.0138674884437597,0.0112552132914601,6,4,2006,3,2,12980.0,13060.0,12560.0,12875.283718477362,260.0,20.0,279.72775880874553
2006-04-07,13160.0,13200.0,12960.0,13080.0,17596300,Samsung,12888.57142857143,12801.333333333334,-0.006079027355623,0.0117240835717457,7,4,2006,4,2,13160.0,12980.0,12520.0,12926.462788858022,240.0,80.0,263.0227221772048
2006-04-10,12900.0,12980.0,12740.0,12840.0,20369150,Samsung,12942.857142857143,12778.0,-0.018348623853211,0.0146274630148894,10,4,2006,0,2,13080.0,13160.0,12460.0,12904.847091643516,240.0,60.0,188.47761014075647
2006-04-11,12740.0,12800.0,12520.0,12700.0,15767900,Samsung,12957.142857142857,12740.666666666666,-0.0109034267912772,0.0152800927248808,11,4,2006,1,2,12840.0,13080.0,12600.0,12853.635318732637,280.0,40.0,159.76172734535868
2006-04-12,12640.0,12660.0,12520.0,12600.0,12271800,Samsung,12917.142857142857,12702.666666666666,-0.0078740157480314,0.0123402059811211,12,4,2006,2,2,12700.0,12840.0,12880.0,12790.226489049477,140.0,40.0,209.5800790255786
2006-04-13,12520.0,12760.0,12500.0,12740.0,21813050,Samsung,12871.42857142857,12665.333333333334,0.011111111111111,0.0117123901005934,13,4,2006,3,2,12600.0,12700.0,13060.0,12777.669866787108,260.0,-220.0,208.12084401817702
2006-04-14,12760.0,13280.0,12700.0,13120.0,32653200,Samsung,12891.42857142857,12666.666666666666,0.0298273155416013,0.0170329025200604,14,4,2006,4,2,12740.0,12600.0,12980.0,12863.25240009033,580.0,-360.0,226.23207637624563
2006-04-17,13200.0,13220.0,12900.0,12980.0,13798350,Samsung,12865.714285714286,12660.666666666666,-0.010670731707317,0.0166212242336257,17,4,2006,0,2,13120.0,12740.0,13160.0,12892.439300067748,320.0,220.0,199.23663843728656
2006-04-18,12960.0,13200.0,12880.0,13160.0,20338250,Samsung,12877.142857142857,12679.333333333334,0.0138674884437597,0.0174634660776967,18,4,2006,1,2,12980.0,13120.0,13080.0,12959.32947505081,320.0,-200.0,215.2296669243414
2006-04-19,13460.0,13500.0,13260.0,13300.0,21183350,Samsung,12942.857142857143,12707.333333333334,0.0106382978723404,0.0154286173502897,19,4,2006,2,2,13160.0,12980.0,12840.0,13044.497106288109,240.0,160.0,266.19005026053156
2006-04-20,13300.0,13440.0,13220.0,13260.0,17605300,Samsung,13022.857142857143,12737.333333333334,-0.0030075187969924,0.0143079305283135,20,4,2006,3,2,13300.0,13160.0,12700.0,13098.372829716081,220.0,40.0,265.18636753117755
2006-04-21,13400.0,13940.0,13340.0,13800.0,40474150,Samsung,13194.285714285714,12782.666666666666,0.0407239819004525,0.0176913484471216,21,4,2006,4,2,13260.0,13300.0,12600.0,13273.77962228706,600.0,-400.0,326.9483722177409
2006-04-24,13800.0,13800.0,13400.0,13460.0,31490750,Samsung,13297.142857142857,12810.0,-0.0246376811594203,0.0228165882022438,24,4,2006,0,2,13800.0,13260.0,12740.0,13320.334716715295,400.0,340.0,268.1861471523364
2006-04-25,13160.0,13440.0,13060.0,13200.0,28671400,Samsung,13308.57142857143,12834.0,-0.0193164933135215,0.0225784912025492,25,4,2006,1,2,13460.0,13800.0,13120.0,13290.25103753647,380.0,-40.0,260.9871370678874
2006-04-26,13200.0,13360.0,13080.0,13360.0,22000500,Samsung,13362.857142857143,12859.333333333334,0.0121212121212122,0.0222414953580125,26,4,2006,2,2,13200.0,13460.0,12980.0,13307.688278152353,280.0,-160.0,217.08019146025936
2006-04-27,13360.0,13400.0,13160.0,13280.0,19383250,Samsung,13380.0,12880.666666666666,-0.0059880239520958,0.0220897118842273,27,4,2006,3,2,13360.0,13200.0,13160.0,13300.766208614265,240.0,80.0,202.64912204912753
2006-04-28,13240.0,13240.0,12860.0,12880.0,27901900,Samsung,13320.0,12885.333333333334,-0.0301204819277108,0.0245191982170966,28,4,2006,4,2,13280.0,13360.0,13300.0,13195.574656460698,380.0,360.0,278.32834326973347
2006-05-02,12880.0,13020.0,12640.0,12980.0,27714750,Samsung,13280.0,12892.0,0.0077639751552796,0.0249493659786783,2,5,2006,1,2,12880.0,13280.0,13260.0,13141.680992345524,380.0,-100.0,307.02877172550046
2006-05-03,12980.0,13120.0,12780.0,12780.0,21147150,Samsung,13134.285714285714,12895.333333333334,-0.0154083204930662,0.0160815004550841,3,5,2006,2,2,12980.0,12880.0,13800.0,13051.260744259143,340.0,200.0,257.0899416465423
2006-05-04,12780.0,12940.0,12700.0,12920.0,17803750,Samsung,13057.142857142857,12916.666666666666,0.0109546165884193,0.0165949415243262,4,5,2006,3,2,12780.0,12980.0,13460.0,13018.445558194358,240.0,-140.0,221.63891698973896
2006-05-08,13100.0,13240.0,13020.0,13100.0,17595050,Samsung,13042.857142857143,12948.0,0.0139318885448915,0.0168093272317138,8,5,2006,0,2,12920.0,12780.0,13200.0,13038.834168645768,220.0,0.0,213.9870935151214
2006-05-09,13160.0,13360.0,13140.0,13220.0,18637850,Samsung,13022.857142857143,12982.666666666666,0.0091603053435114,0.0164587852669644,9,5,2006,1,2,13100.0,12920.0,13360.0,13084.125626484325,220.0,-60.0,183.82185993794874
2006-05-10,13220.0,13300.0,13040.0,13100.0,17858600,Samsung,12997.142857142857,13002.666666666666,-0.0090771558245082,0.0166431072514026,10,5,2006,2,2,13220.0,13100.0,13280.0,13088.094219863244,260.0,120.0,151.62610656164622
2006-05-11,13140.0,13260.0,13060.0,13260.0,18471150,Samsung,13051.42857142857,13026.0,0.0122137404580153,0.011565951620098,11,5,2006,3,2,13100.0,13220.0,12880.0,13131.070664897434,200.0,-120.0,169.6494986185537
2006-05-12,13200.0,13200.0,12820.0,13080.0,24975900,Samsung,13065.714285714286,13044.666666666666,-0.0135746606334841,0.0131761376382165,12,5,2006,4,2,13260.0,13100.0,12980.0,13118.302998673076,380.0,120.0,166.81897802452661
2006-05-15,12920.0,13000.0,12780.0,13000.0,28216750,Samsung,13097.142857142857,13062.666666666666,-0.0061162079510703,0.0116013599867878,15,5,2006,0,2,13080.0,13260.0,12780.0,13088.727249004807,220.0,-80.0,117.43285822569511
2006-05-16,12960.0,13000.0,12740.0,12820.0,22209700,Samsung,13082.857142857143,13070.0,-0.0138461538461538,0.0123514118781897,16,5,2006,1,2,13000.0,13080.0,12920.0,13021.545436753606,260.0,140.0,145.3403231191803
2006-05-17,12840.0,13200.0,12840.0,13100.0,22440100,Samsung,13082.857142857143,13077.333333333334,0.0218408736349453,0.0141765592945949,17,5,2006,2,2,12820.0,13000.0,13100.0,13041.159077565204,360.0,-260.0,145.3403231191803
2006-05-18,12760.0,12880.0,12660.0,12820.0,22060000,Samsung,13025.714285714286,13069.333333333334,-0.0213740458015266,0.0155501135872989,18,5,2006,3,2,13100.0,12820.0,13220.0,12985.869308173904,220.0,-60.0,160.29734275966356
2006-05-19,12840.0,12880.0,12620.0,12760.0,20910000,Samsung,12977.142857142857,13062.0,-0.0046801872074883,0.0154120547156976,19,5,2006,4,2,12820.0,13100.0,13100.0,12929.401981130428,260.0,80.0,183.82185993793283
2006-05-22,12840.0,12880.0,12620.0,12760.0,22223550,Samsung,12905.714285714286,13048.666666666666,0.0,0.0139378899616955,22,5,2006,0,2,12760.0,12820.0,13260.0,12887.05148584782,260.0,80.0,149.53897405847238
2006-05-23,12300.0,12660.0,12220.0,12600.0,29837200,Samsung,12837.142857142857,13032.666666666666,-0.012539184952978,0.0138417465927821,23,5,2006,1,2,12760.0,12760.0,13080.0,12815.288614385865,440.0,-300.0,165.5006833551552
2006-05-24,12600.0,12680.0,12300.0,12600.0,27036100,Samsung,12780.0,13024.666666666666,0.0,0.0139700307213621,24,5,2006,2,2,12600.0,12760.0,13000.0,12761.4664607894,380.0,0.0,168.91812612586438
2006-05-25,12580.0,12620.0,12300.0,12300.0,24470000,Samsung,12705.714285714286,13011.333333333334,-0.0238095238095238,0.0155180654655093,25,5,2006,3,2,12600.0,12600.0,12820.0,12646.099845592049,320.0,280.0,245.41510024670944
2006-05-26,12520.0,12640.0,12340.0,12420.0,23180950,Samsung,12608.57142857143,13005.333333333334,0.0097560975609756,0.012261758068245,26,5,2006,4,2,12300.0,12600.0,13100.0,12589.574884194037,300.0,100.0,192.1309077551156
2006-05-29,12440.0,12540.0,12400.0,12440.0,14920000,Samsung,12554.285714285714,12995.333333333334,0.001610305958132,0.0109400524126201,29,5,2006,0,2,12420.0,12300.0,12820.0,12552.181163145528,140.0,0.0,175.39072028592895
2006-05-30,12440.0,12480.0,12240.0,12260.0,20915300,Samsung,12482.857142857143,12966.666666666666,-0.0144694533762057,0.0116111687472098,30,5,2006,1,2,12440.0,12420.0,12760.0,12479.135872359146,240.0,180.0,179.41704543041493
2006-05-31,12440.0,12540.0,12400.0,12440.0,15162550,Samsung,12437.142857142857,12948.666666666666,0.0146818923327896,0.013899476511223,31,5,2006,2,2,12260.0,12440.0,12760.0,12469.351904269359,140.0,0.0,131.36644494558215
2006-06-01,12140.0,12320.0,12020.0,12120.0,29650600,Samsung,12368.57142857143,12914.0,-0.0257234726688102,0.0160494017570083,1,6,2006,3,2,12440.0,12260.0,12600.0,12382.013928202019,300.0,20.0,155.28775133530422
2006-06-02,12220.0,12360.0,12120.0,12280.0,19403200,Samsung,12322.857142857143,12880.0,0.0132013201320131,0.0175025423036706,2,6,2006,4,2,12120.0,12440.0,12600.0,12356.510446151515,240.0,-60.0,118.5628224091638
2006-06-05,12360.0,12380.0,12200.0,12260.0,15993450,Samsung,12317.142857142857,12846.666666666666,-0.001628664495114,0.0150575396850227,5,6,2006,0,2,12280.0,12120.0,12300.0,12332.382834613636,180.0,100.0,120.7910435047217
2006-06-07,11920.0,12100.0,11920.0,12000.0,30545950,Samsung,12257.142857142857,12786.666666666666,-0.0212071778140293,0.0160998238537079,7,6,2006,2,2,12260.0,12280.0,12420.0,12249.287125960227,180.0,-80.0,159.34389285740568
2006-06-08,11980.0,11980.0,11500.0,11540.0,41207100,Samsung,12128.57142857143,12722.666666666666,-0.0383333333333333,0.0200475667219399,8,6,2006,3,2,12000.0,12260.0,12440.0,12071.96534447017,480.0,440.0,293.6794494820495
2006-06-09,11560.0,11660.0,11460.0,11500.0,30558000,Samsung,12020.0,12666.0,-0.0034662045060658,0.0201154377427172,9,6,2006,4,2,11540.0,12000.0,12260.0,11928.974008352629,200.0,60.0,368.0579664497347
2006-06-12,11520.0,11520.0,11260.0,11480.0,21498400,Samsung,11882.857142857143,12603.333333333334,-0.0017391304347825,0.0177182200853901,12,6,2006,0,2,11500.0,11540.0,12440.0,11816.730506264472,260.0,40.0,364.3127907777052
2006-06-13,11200.0,11220.0,10960.0,10980.0,41305250,Samsung,11720.0,12526.666666666666,-0.043554006968641,0.0211010029296189,13,6,2006,1,2,11480.0,11500.0,12120.0,11607.547879698353,260.0,220.0,477.7726097916007
2006-06-14,10880.0,11220.0,10820.0,11060.0,32644700,Samsung,11545.714285714286,12466.0,0.0072859744990891,0.0199242199520333,14,6,2006,2,2,10980.0,11480.0,12280.0,11470.660909773766,400.0,-180.0,461.694601183828
2006-06-15,11280.0,11280.0,11060.0,11100.0,18344000,Samsung,11380.0,12403.333333333334,0.003616636528029,0.0205838541562052,15,6,2006,3,2,11060.0,10980.0,12260.0,11377.995682330324,220.0,180.0,359.4440151127419
2006-06-16,11520.0,11540.0,11300.0,11420.0,28129000,Samsung,11297.142857142857,12358.0,0.0288288288288287,0.0256848237496269,16,6,2006,4,2,11100.0,11060.0,12000.0,11388.496761747743,240.0,100.0,239.56309438399535
2006-06-19,11420.0,11520.0,11220.0,11300.0,20069800,Samsung,11262.857142857143,12304.0,-0.0105078809106829,0.02185235347625,19,6,2006,0,2,11420.0,11100.0,11540.0,11366.372571310807,300.0,120.0,214.9196970750493
2006-06-20,11260.0,11320.0,11040.0,11120.0,19583950,Samsung,11208.57142857143,12238.0,-0.0159292035398229,0.0224169707352852,20,6,2006,1,2,11300.0,11420.0,11500.0,11304.779428483105,280.0,140.0,191.78360821848278
2006-06-21,11120.0,11280.0,11100.0,11140.0,13499300,Samsung,11160.0,12168.666666666666,0.0017985611510791,0.022531049658765,21,6,2006,2,2,11120.0,11300.0,11480.0,11263.58457136233,180.0,-20.0,150.1110699904425
2006-06-22,11300.0,11440.0,11200.0,11320.0,22982200,Samsung,11208.57142857143,12109.333333333334,0.0161579892280072,0.0151998923489688,22,6,2006,3,2,11140.0,11120.0,10980.0,11277.688428521747,240.0,-20.0,136.5562852744877
2006-06-23,11300.0,11420.0,11220.0,11360.0,14896500,Samsung,11251.42857142857,12046.0,0.0035335689045936,0.0151498852305234,23,6,2006,4,2,11320.0,11140.0,11060.0,11298.266321391311,200.0,-60.0,129.02565267408124
2006-06-26,11400.0,11700.0,11400.0,11640.0,22351250,Samsung,11328.57142857143,11998.0,0.0246478873239437,0.0170446875924143,26,6,2006,0,2,11360.0,11320.0,11100.0,11383.699741043483,300.0,-240.0,176.20334573435971
2006-06-27,11700.0,11800.0,11660.0,11660.0,15767750,Samsung,11362.857142857143,11953.333333333334,0.0017182130584192,0.0140587299804446,27,6,2006,1,2,11640.0,11360.0,11420.0,11452.774805782612,140.0,40.0,215.8482712250524
2006-06-28,11500.0,11600.0,11420.0,11600.0,18377100,Samsung,11405.714285714286,11912.666666666666,-0.0051457975986277,0.0133230937287904,28,6,2006,2,2,11660.0,11640.0,11300.0,11489.58110433696,180.0,-100.0,230.56865520334233
2006-06-29,11700.0,11840.0,11680.0,11800.0,15998850,Samsung,11502.857142857143,11869.333333333334,0.0172413793103447,0.0107823680326156,29,6,2006,3,2,11600.0,11660.0,11120.0,11567.18582825272,160.0,-100.0,233.36054263205708
2006-06-30,12140.0,12180.0,12040.0,12060.0,29176450,Samsung,11634.285714285714,11844.0,0.0220338983050847,0.0113629971786776,30,6,2006,4,2,11800.0,11600.0,11140.0,11690.38937118954,140.0,80.0,253.1703736530795
2006-07-03,12140.0,12220.0,12080.0,12100.0,12593400,Samsung,11745.714285714286,11822.0,0.0033167495854062,0.0115128211937335,3,7,2006,0,3,12060.0,11800.0,11320.0,11792.792028392156,140.0,40.0,263.23988697698115
2006-07-04,12220.0,12240.0,12020.0,12020.0,9270000,Samsung,11840.0,11797.333333333334,-0.0066115702479339,0.0129550712846112,4,7,2006,1,3,12100.0,12060.0,11360.0,11849.594021294117,220.0,200.0,216.0246899479186
2006-07-05,11700.0,12100.0,11700.0,12060.0,13375000,Samsung,11900.0,11779.333333333334,0.0033277870216306,0.0107553071451705,5,7,2006,2,3,12020.0,12100.0,11640.0,11902.195515970587,400.0,-360.0,209.44370763310596
2006-07-06,11860.0,12000.0,11800.0,11960.0,17500000,Samsung,11942.857142857143,11758.0,-0.0082918739635157,0.0118895453911433,6,7,2006,3,3,12060.0,12020.0,11660.0,11916.646636977941,200.0,-100.0,180.89723470592438
2006-07-07,12020.0,12120.0,12000.0,12020.0,14365000,Samsung,12002.857142857143,11748.666666666666,0.0050167224080268,0.0112322821608881,7,7,2006,4,3,11960.0,12060.0,11600.0,11942.484977733457,120.0,0.0,99.61831922020119
2006-07-10,11880.0,12140.0,11780.0,12120.0,17315000,Samsung,12048.57142857143,11738.666666666666,0.0083194675540765,0.0100781483537954,10,7,2006,0,3,12020.0,11960.0,11800.0,11986.863733300092,360.0,-240.0,53.98412465475335
2006-07-11,11880.0,12240.0,11880.0,12160.0,16385000,Samsung,12062.857142857143,11729.333333333334,0.0033003300330032,0.0061885635158023,11,7,2006,1,3,12120.0,12020.0,12060.0,12030.147799975068,360.0,-280.0,68.72997544205569
2006-07-12,12120.0,12240.0,11980.0,12160.0,23300000,Samsung,12071.42857142857,11726.0,0.0,0.00612585394376,12,7,2006,2,3,12160.0,12120.0,12100.0,12062.610849981302,260.0,-40.0,77.33661733881013
2006-07-13,12000.0,12180.0,11900.0,12000.0,22835000,Samsung,12068.57142857143,11711.333333333334,-0.0131578947368421,0.007723530373305,13,7,2006,3,3,12160.0,12160.0,12020.0,12046.958137485977,280.0,0.0,79.88086367465723
