Date,Volume,Open,High,Low,Close,Intraday_change,day,month,year,Daily_Return,MA_7,MA_30,Volatility_7,is_quarter_end,Price_Range,target,Close_lag1,Close_lag2
2015-04-02,75071092,12.682,12.882,12.6667,12.7333,0.05129999999999946,2,4,2015,0.018175275867583496,12.644142857142857,13.12271,0.024258246481161077,0,0.21529999999999916,13.54,12.506,12.5847
2015-04-06,186341457,13.2,13.85,13.1667,13.54,0.33999999999999986,6,4,2015,0.06335356898840039,12.727957142857141,13.091576666666667,0.03231218583185228,0,0.6832999999999991,13.55,12.7333,12.506
2015-04-07,65104392,13.5007,13.6707,13.4093,13.55,0.049300000000000566,7,4,2015,0.0007385524372232055,12.850285714285715,13.082500000000001,0.030330406334665404,0,0.2614000000000001,13.8447,13.54,12.7333
2015-04-08,94195648,13.88,14.06,13.7247,13.8447,-0.03530000000000122,8,4,2015,0.021749077490774926,13.066199999999998,13.090413333333334,0.025327947045450067,0,0.33530000000000015,14.006,13.55,13.54
2015-04-09,56697767,13.8953,14.0247,13.7413,14.006,0.11069999999999958,9,4,2015,0.011650667764559808,13.252099999999999,13.10448,0.024677859137189194,0,0.28339999999999854,14.06,13.8447,13.55
2015-04-10,60312720,13.99,14.11,13.9333,14.06,0.07000000000000028,10,4,2015,0.0038554905040697474,13.462857142857143,13.112723333333333,0.023001650618894975,0,0.1767000000000003,13.9853,14.006,13.8447
2015-04-13,56358272,14.029,14.2,13.9367,13.9853,-0.043699999999999406,13,4,2015,-0.005312944523470864,13.674185714285715,13.127033333333335,0.02285098783015534,0,0.2632999999999992,13.8307,14.06,14.006
2015-04-14,45286282,13.9047,13.966,13.7,13.8307,-0.07399999999999984,14,4,2015,-0.011054464330404135,13.830957142857143,13.149556666666665,0.02502205033238441,0,0.266,13.8553,13.9853,14.06
2015-04-15,29157015,13.8307,13.9727,13.7733,13.8553,0.02459999999999951,15,4,2015,0.0017786518397477913,13.876000000000001,13.167933333333334,0.01079742533732303,0,0.1993999999999989,13.78,13.8307,13.9853
2015-04-16,24855258,13.8467,13.9447,13.7527,13.78,-0.06670000000000087,16,4,2015,-0.005434743383398444,13.908857142857142,13.177410000000002,0.0112866800520525,0,0.1919999999999984,13.786,13.8553,13.8307
2015-04-17,36983247,13.666,13.792,13.5667,13.786,0.11999999999999922,17,4,2015,0.0004354136429607358,13.90047142857143,13.191099999999999,0.007433491158734832,0,0.22529999999999895,13.6847,13.78,13.8553
2015-04-20,38383676,13.7853,13.8567,13.59,13.6847,-0.10060000000000002,20,4,2015,-0.007348034237632417,13.854571428571429,13.216413333333332,0.005417169980079646,0,0.26670000000000016,13.9607,13.786,13.78
2015-04-21,51242629,13.72,14.05,13.6207,13.9607,0.24069999999999858,21,4,2015,0.0201685093571653,13.840385714285715,13.257593333333334,0.01030806822237262,0,0.42930000000000135,14.6293,13.6847,13.786
2015-04-22,117832636,14.1667,14.792,14.1127,14.6293,0.4626000000000001,22,4,2015,0.047891581367696556,13.932385714285713,13.322303333333334,0.02082226957254523,0,0.6792999999999996,14.5733,13.9607,13.6847
2015-04-23,66125727,14.5513,14.7653,14.4767,14.5733,0.02200000000000024,23,4,2015,-0.0038279343509259878,14.038471428571428,13.377546666666666,0.01996043424658596,0,0.28860000000000063,14.5617,14.6293,13.9607
2015-04-24,36395322,14.7,14.72,14.534,14.5617,-0.1382999999999992,24,4,2015,-0.00079597620305627,14.139385714285714,13.438336666666666,0.020110162806641012,0,0.18599999999999994,15.4367,14.5733,14.6293
2015-04-27,174886413,14.8373,15.9167,14.8,15.4367,0.5993999999999993,27,4,2015,0.06008913794405868,14.376057142857144,13.533603333333334,0.02719650957127982,0,1.1166999999999998,15.3653,14.5617,14.5733
2015-04-28,91202624,15.65,15.7,15.202,15.3653,-0.28470000000000084,28,4,2015,-0.004625340908354758,14.601671428571427,13.61089,0.02776106393653034,0,0.49799999999999933,15.4967,15.4367,14.5617
2015-04-29,58969276,15.3367,15.6647,15.1753,15.4967,0.16000000000000014,29,4,2015,0.008551736705433743,14.860528571428572,13.694713333333334,0.026141686711434946,0,0.48939999999999984,15.07,15.3653,15.4367
2015-04-30,58383421,15.3593,15.526,15.0113,15.07,-0.289299999999999,30,4,2015,-0.027534894525931386,15.019000000000002,13.751023333333334,0.03126166254287798,0,0.5146999999999995,15.0687,15.4967,15.3653
2015-05-01,79153820,15.3293,15.4513,14.6937,15.0687,-0.26060000000000016,1,5,2015,-8.626410086265413e-05,15.081771428571429,13.818536666666665,0.02687781106049021,0,0.7576,15.3673,15.07,15.4967
2015-05-04,66408852,15.212,15.6487,15.1407,15.3673,0.15530000000000044,4,5,2015,0.01981590979978365,15.1952,13.890603333333333,0.027135567837375384,0,0.5079999999999991,15.53,15.0687,15.07
2015-05-05,86740922,15.8507,15.9667,15.2753,15.53,-0.32070000000000043,5,5,2015,0.010587416136861982,15.333528571428571,13.964646666666669,0.026866190081405547,0,0.6913999999999998,15.362,15.3673,15.0687
2015-05-06,76256602,15.6067,15.6313,15.2133,15.362,-0.24469999999999992,6,5,2015,-0.010817772054088848,15.322857142857142,14.028446666666666,0.01566354293042233,0,0.41799999999999926,15.7867,15.53,15.3673
2015-05-07,141598459,14.7333,15.832,14.6833,15.7867,1.0534,7,5,2015,0.027646139825543425,15.383057142857142,14.122893333333332,0.018726563236114303,0,1.1487000000000016,15.774,15.362,15.53
2015-05-08,69981640,15.7327,15.894,15.58,15.774,0.04129999999999967,8,5,2015,-0.0008044746527140489,15.422671428571428,14.22557,0.01868331676324452,0,0.31400000000000006,15.966,15.7867,15.362
2015-05-11,84956958,15.7527,16.192,15.6873,15.966,0.2132999999999985,11,5,2015,0.012171928489920214,15.55067142857143,14.346659999999998,0.013202267146311841,0,0.5046999999999997,16.316,15.774,15.7867
2015-05-12,95186907,16.0073,16.4233,15.8793,16.316,0.3086999999999982,12,5,2015,0.021921583364649777,15.728857142857143,14.467036666666667,0.013473609196221687,0,0.5440000000000005,16.212,15.966,15.774
2015-05-13,81490294,16.5073,16.5533,16.15,16.212,-0.295300000000001,13,5,2015,-0.006374111301789553,15.84952857142857,14.587946666666666,0.014385903528816416,0,0.40330000000000155,16.2733,16.316,15.966
2015-05-14,42706224,16.3213,16.326,16.0833,16.2733,-0.04800000000000182,14,5,2015,0.003781149765605729,15.955714285714285,14.713523333333335,0.014393084111603721,0,0.24269999999999925,16.5893,16.212,16.316
2015-05-15,67790021,16.262,16.6267,16.1667,16.5893,0.32730000000000103,15,5,2015,0.01941831097564739,16.131042857142855,14.842056666666668,0.01266129841792866,0,0.46000000000000085,16.5833,16.2733,16.212
2015-05-18,50248940,16.4667,16.66,16.4,16.5833,0.11660000000000181,18,5,2015,-0.0003616789135165721,16.244842857142856,14.9435,0.010861767769397783,0,0.26000000000000156,16.476,16.5893,16.2733
2015-05-19,55022957,16.562,16.7333,16.41,16.476,-0.08600000000000207,19,5,2015,-0.006470364764552428,16.34512857142857,15.041033333333333,0.01172633329305007,0,0.3232999999999997,16.29,16.5833,16.5893
2015-05-20,56242157,16.4753,16.516,16.0915,16.29,-0.18530000000000157,20,5,2015,-0.011289147851420211,16.391414285714283,15.122543333333335,0.013046198937124524,0,0.4244999999999983,16.3747,16.476,16.5833
2015-05-21,29498490,16.202,16.4413,16.1572,16.3747,0.17269999999999897,21,5,2015,0.005199508901166494,16.399800000000003,15.2015,0.010216787072370613,0,0.2840999999999987,16.5153,16.29,16.476
2015-05-22,33289618,16.3587,16.5733,16.334,16.5153,0.15660000000000096,22,5,2015,0.008586416850385081,16.44312857142857,15.283343333333333,0.0100890517966093,0,0.23930000000000007,16.497,16.3747,16.29
2015-05-26,52364914,16.512,16.8,16.4333,16.497,-0.015000000000000568,26,5,2015,-0.001108063432090245,16.475085714285715,15.367066666666666,0.01017022883562571,0,0.3667000000000016,16.4953,16.5153,16.3747
2015-05-27,51059794,16.5673,16.6333,16.37,16.4953,-0.07199999999999918,27,5,2015,-0.00010304903921920516,16.461657142857142,15.455886666666666,0.0066714134671142485,0,0.2632999999999974,16.7633,16.497,16.5153
2015-05-28,54690918,16.4687,16.7867,16.3367,16.7633,0.29460000000000264,28,5,2015,0.016247052190623945,16.48737142857143,15.55282,0.009289732856636616,0,0.4499999999999993,16.72,16.4953,16.497
2015-05-29,56776652,16.7333,16.8579,16.6287,16.72,-0.013300000000000978,29,5,2015,-0.0025830236289992037,16.52222857142857,15.650820000000001,0.00883323104808487,0,0.2292000000000023,16.63,16.7633,16.4953
2015-06-01,37533551,16.7607,16.7733,16.498,16.63,-0.13070000000000093,1,6,2015,-0.005382775119617267,16.5708,15.74562,0.007521895759297221,1,0.2752999999999979,16.5567,16.72,16.7633
2015-06-02,31941554,16.5947,16.6267,16.42,16.5567,-0.038000000000000256,2,6,2015,-0.004407696933253158,16.596799999999998,15.841353333333332,0.007915481226715936,1,0.20669999999999789,16.5993,16.63,16.72
2015-06-03,26671517,16.5467,16.7147,16.4673,16.5993,0.052599999999998204,3,6,2015,0.0025729764989399495,16.6088,15.929306666666665,0.007336935631496357,1,0.24739999999999895,16.3947,16.5567,16.63
2015-06-04,36383802,16.5,16.62,16.3807,16.3947,-0.10529999999999973,4,6,2015,-0.012325820968353995,16.594185714285715,15.988153333333333,0.008873977346021626,1,0.23930000000000007,16.6093,16.5993,16.5567
2015-06-05,45297532,16.4,16.6467,16.3787,16.6093,0.20930000000000248,5,6,2015,0.013089596027984651,16.61047142857143,16.05602,0.010340030918298429,1,0.2680000000000007,17.086,16.3947,16.5993
2015-06-08,75104122,16.7233,17.25,16.6873,17.086,0.36270000000000024,8,6,2015,0.02870078811268373,16.65657142857143,16.14016333333333,0.013865146183246056,1,0.5626999999999995,17.0667,16.6093,16.3947
2015-06-09,38940866,17.0267,17.1827,16.9427,17.0667,0.03999999999999915,9,6,2015,-0.0011295797729133916,16.7061,16.194496666666666,0.013781569484846663,1,0.240000000000002,16.7133,17.086,16.6093
2015-06-10,51789439,16.7933,16.9333,16.5667,16.7133,-0.0799999999999983,10,6,2015,-0.02070699080665861,16.718,16.239430000000002,0.016321292188944812,1,0.36659999999999826,16.7607,17.0667,17.086
2015-06-11,30614580,16.884,16.958,16.6953,16.7607,-0.12330000000000041,11,6,2015,0.002836064690994622,16.747142857142858,16.28156333333333,0.01616290458433248,1,0.2626999999999988,16.7127,16.7133,17.0667
2015-06-12,21276844,16.6807,16.8973,16.6807,16.7127,0.03200000000000003,12,6,2015,-0.00286384220229452,16.763342857142856,16.33632,0.016253445805010387,1,0.21659999999999968,16.692,16.7607,16.7133
2015-06-15,32743964,16.6467,16.752,16.4007,16.692,0.045300000000001006,15,6,2015,-0.0012385790446787226,16.805814285714288,16.39043,0.015237116924390729,1,0.3512999999999984,16.8747,16.7127,16.7607
2015-06-16,29713755,16.6753,16.896,16.6063,16.8747,0.1994000000000007,16,6,2015,0.010945363048166845,16.84372857142857,16.44067666666667,0.015012626174694038,1,0.28969999999999985,17.3607,16.692,16.7127
2015-06-17,82508359,16.8113,17.624,16.8013,17.3607,0.5494000000000021,17,6,2015,0.028800512009102386,16.88297142857143,16.5017,0.015041803651090079,1,0.8226999999999975,17.4593,16.8747,16.692
2015-06-18,41721594,17.4667,17.564,17.3347,17.4593,-0.007400000000000517,18,6,2015,0.005679494490429482,16.939057142857145,16.57161,0.014997302391282856,1,0.2292999999999985,17.5007,17.3607,16.8747
2015-06-19,36883482,17.4933,17.5867,17.34,17.5007,0.0073999999999969646,19,6,2015,0.002371229087076765,17.051542857142856,16.628743333333333,0.010767497442287397,1,0.24670000000000059,17.3193,17.4593,17.3607
2015-06-22,68386046,17.4767,17.6267,17.046,17.3193,-0.15740000000000265,22,6,2015,-0.010365299673727346,17.131342857142858,16.680253333333333,0.012554130991639571,1,0.5807000000000002,17.8447,17.5007,17.4593
2015-06-23,57969001,17.3547,17.8667,17.238,17.8447,0.48999999999999844,23,6,2015,0.030336099034025787,17.293057142857144,16.742876666666668,0.01518828819938921,1,0.628700000000002,17.678,17.3193,17.5007
2015-06-24,36172362,17.7987,17.8233,17.5813,17.678,-0.12069999999999936,24,6,2015,-0.009341709303042345,17.433914285714284,16.788276666666665,0.01640367915201047,1,0.24200000000000088,17.9193,17.8447,17.3193
2015-06-25,42674874,17.7633,18.094,17.6833,17.9193,0.1559999999999988,25,6,2015,0.013649734132820335,17.583142857142857,16.845186666666667,0.01650661176810887,1,0.41070000000000206,17.806,17.678,17.8447
2015-06-26,57444871,17.926,17.9407,17.7333,17.806,-0.11999999999999744,26,6,2015,-0.006322791626904967,17.646757142857144,16.896276666666665,0.014620399971553953,1,0.2073999999999998,17.468,17.9193,17.678
2015-06-29,52071754,17.4633,17.73,17.38,17.468,0.004699999999999704,29,6,2015,-0.018982365494777054,17.648,16.925566666666665,0.01686699610386684,1,0.3500000000000014,17.884,17.806,17.9193
2015-06-30,46266502,17.6533,18.0613,17.6,17.884,0.2306999999999988,30,6,2015,0.02381497595603399,17.70275714285714,16.968923333333333,0.019124910444512266,1,0.4612999999999978,17.9433,17.468,17.806
2015-07-01,31500269,18.074,18.1747,17.8567,17.9433,-0.13070000000000093,1,7,2015,0.003315813017222169,17.791900000000002,17.017833333333332,0.01817650091979984,0,0.3180000000000014,18.668,17.884,17.468
2015-07-02,107333721,18.6797,18.83,18.2207,18.668,-0.011700000000001154,2,7,2015,0.040388334364358736,17.909514285714287,17.0971,0.020712600125821518,0,0.6092999999999975,18.648,17.9433,17.884
2015-07-06,61638854,18.592,18.7793,18.42,18.648,0.05600000000000094,6,7,2015,-0.0010713520462823922,18.048085714285715,17.172876666666664,0.01986726898019599,0,0.3592999999999975,17.8587,18.668,17.9433
2015-07-07,91445729,18.3333,18.3467,17.3847,17.8587,-0.47460000000000235,7,7,2015,-0.04232625482625485,18.039428571428573,17.217656666666663,0.027086689970774177,0,0.9619999999999997,16.9973,18.648,18.668
2015-07-08,93189103,17.288,17.3867,16.954,16.9973,-0.29070000000000107,8,7,2015,-0.0482341939782851,17.9239,17.234333333333332,0.032719975399792156,0,0.43270000000000053,17.1947,17.8587,18.648
2015-07-09,49946435,17.272,17.53,17.1193,17.1947,-0.07729999999999748,9,7,2015,0.01161360922028809,17.884857142857143,17.257646666666666,0.032764615512239414,0,0.41070000000000206,17.2767,16.9973,17.8587
2015-07-10,39078205,17.4813,17.5333,17.188,17.2767,-0.20459999999999923,10,7,2015,0.004768911350590654,17.7981,17.27476,0.031029209968889394,0,0.3453000000000017,17.4773,17.1947,16.9973
2015-07-13,44270933,17.4833,17.5033,17.07,17.4773,-0.006000000000000227,13,7,2015,0.011611013677380377,17.731528571428573,17.300003333333333,0.031532062976541396,0,0.43329999999999913,17.71,17.2767,17.1947
2015-07-14,28583521,17.4733,17.7327,17.3673,17.71,0.23670000000000258,14,7,2015,0.013314413553580984,17.594671428571427,17.336003333333334,0.026542797142226102,0,0.36540000000000106,17.5427,17.4773,17.2767
2015-07-15,30102885,17.7827,17.8327,17.472,17.5427,-0.23999999999999844,15,7,2015,-0.009446640316205568,17.43677142857143,17.36887,0.026409496346740464,0,0.3606999999999978,17.7787,17.71,17.4773
2015-07-16,23973783,17.6147,17.8133,17.544,17.7787,0.16400000000000148,16,7,2015,0.013452889235978427,17.42534285714286,17.408183333333334,0.022602530601031564,0,0.2693000000000012,18.3107,17.5427,17.71
2015-07-17,74950298,18.1667,18.3693,17.8833,18.3107,0.1440000000000019,17,7,2015,0.02992344772114941,17.61297142857143,17.472050000000003,0.011737885739029993,0,0.48600000000000065,18.8173,17.7787,17.5427
2015-07-20,74546273,18.3333,19.11,18.1693,18.8173,0.4839999999999982,20,7,2015,0.027666883297743805,17.84477142857143,17.545650000000002,0.013387457981973393,0,0.9406999999999996,17.7847,18.3107,17.7787
2015-07-21,91374434,18.0033,18.2333,17.77,17.7847,-0.21859999999999857,21,7,2015,-0.054875035206963685,17.91734285714286,17.56894,0.029187244072715748,0,0.46330000000000027,17.858,18.8173,18.3107
2015-07-22,46459867,17.418,17.9627,17.3907,17.858,0.4400000000000013,22,7,2015,0.004121520183078653,17.97172857142857,17.59531666666667,0.029020823883980484,0,0.5720000000000027,17.8133,17.7847,18.8173
2015-07-23,33337198,17.9767,17.9933,17.6847,17.8133,-0.16339999999999932,23,7,2015,-0.0025030798521670228,17.986485714285713,17.631983333333334,0.02873926972114945,0,0.308600000000002,17.694,17.858,17.7847
2015-07-24,42517794,17.8253,18.0727,17.5947,17.694,-0.13129999999999953,24,7,2015,-0.006697243071188574,18.008100000000002,17.663093333333332,0.028588040924453113,0,0.47800000000000153,16.8673,17.8133,17.858
2015-07-27,70333075,17.4953,17.6288,16.7193,16.8673,-0.6280000000000001,27,7,2015,-0.04672205267322249,17.8779,17.66824666666667,0.03311342973230236,0,0.9094999999999978,17.6547,17.694,17.8133
2015-07-28,58189921,17.05,17.6933,16.7892,17.6547,0.6046999999999976,28,7,2015,0.0466820415834186,17.784185714285716,17.700336666666665,0.036646291643200164,0,0.9040999999999997,17.588,16.8673,17.694
2015-07-29,41743269,17.618,17.8593,17.4667,17.588,-0.029999999999997584,29,7,2015,-0.0037780307793390255,17.608571428571427,17.72411333333333,0.03384974807708236,0,0.3926000000000016,17.786,17.6547,16.8673
2015-07-30,30459060,17.5127,17.796,17.474,17.786,0.27330000000000254,30,7,2015,0.011257675687968982,17.608757142857144,17.73829,0.02759976200185741,0,0.3219999999999992,17.7433,17.588,17.6547
2015-07-31,33270043,17.84,17.9573,17.6749,17.7433,-0.09669999999999845,31,7,2015,-0.0024007646463510834,17.59237142857143,17.747756666666668,0.02756078185419908,0,0.2823999999999991,17.3327,17.786,17.588
2015-08-03,38207441,17.7527,17.7807,17.138,17.3327,-0.4200000000000017,3,8,2015,-0.02314112932768997,17.523714285714284,17.742156666666666,0.02887167370705759,0,0.6426999999999978,17.752,17.7433,17.786
2015-08-04,35042262,17.334,17.7813,17.2227,17.752,0.41799999999999926,4,8,2015,0.02419126852711928,17.532,17.75658,0.03061690281133437,0,0.558600000000002,18.0087,17.3327,17.7433
2015-08-05,89538630,17.572,18.0667,17.36,18.0087,0.43670000000000186,5,8,2015,0.014460342496620315,17.69505714285714,17.762046666666667,0.022395403635665004,0,0.7067000000000014,16.4087,17.752,17.3327
2015-08-06,219267190,16.636,17.0,15.7413,16.4087,-0.2272999999999996,6,8,2015,-0.08884594668132628,17.517057142857144,17.719736666666666,0.03808901772469429,0,1.2586999999999993,16.1673,18.0087,17.752
2015-08-07,76043992,16.2387,16.2487,15.8927,16.1673,-0.07140000000000057,7,8,2015,-0.014711707813537811,17.3141,17.661336666666667,0.03802739207095784,0,0.35599999999999987,16.076,16.4087,18.0087
2015-08-10,62689574,15.8767,16.198,15.7367,16.076,0.19930000000000092,10,8,2015,-0.0056472014498401,17.069814285714283,17.60367,0.036874425967551576,0,0.4612999999999996,15.8247,16.1673,16.4087
2015-08-11,63913348,15.81,15.9533,15.6293,15.8247,0.014699999999999491,11,8,2015,-0.01563199800945514,16.795728571428572,17.548893333333336,0.0365345785597521,0,0.32399999999999984,15.878,16.076,16.1673
2015-08-12,55952042,15.6667,15.9847,15.516,15.878,0.2112999999999996,12,8,2015,0.0033681523188433538,16.587914285714284,17.482026666666666,0.03699581100506754,0,0.4687000000000001,16.1673,15.8247,16.076
2015-08-13,70249915,15.9907,16.432,15.9413,16.1673,0.17660000000000053,13,8,2015,0.018220178863836756,16.361528571428572,17.422826666666666,0.03608442910326212,0,0.4906999999999986,16.21,15.878,15.8247
2015-08-14,65410362,16.4827,16.5287,16.118,16.21,-0.2727000000000004,14,8,2015,0.0026411336463108004,16.10457142857143,17.340893333333334,0.034858293328443264,0,0.41070000000000206,16.9993,16.1673,15.878
2015-08-17,107525886,17.0373,17.106,16.7007,16.9993,-0.0379999999999967,17,8,2015,0.04869216533004317,16.18894285714286,17.285936666666665,0.022431624833348065,0,0.40530000000000044,17.3813,16.21,16.1673
2015-08-18,62790734,17.0253,17.3967,16.904,17.3813,0.3559999999999981,18,8,2015,0.022471513532910103,16.36237142857143,17.27002333333333,0.021282795908539206,0,0.49269999999999925,17.0167,16.9993,16.21
2015-08-19,53984028,17.3553,17.3767,17.0013,17.0167,-0.33859999999999957,19,8,2015,-0.020976566770034455,16.496757142857142,17.27067,0.023863869465931355,0,0.37539999999999907,16.1453,17.3813,16.9993
2015-08-20,73382513,16.804,16.9707,16.1267,16.1453,-0.6586999999999996,20,8,2015,-0.051208518690462945,16.542557142857145,17.235689999999998,0.032175494627944806,0,0.8440000000000012,15.3847,17.0167,17.3813
2015-08-21,98676476,15.7333,16.2533,15.3673,15.3847,-0.34859999999999935,21,8,2015,-0.04710968517153591,16.472085714285715,17.172623333333334,0.037394881909062115,0,0.8859999999999992,14.5913,16.1453,17.0167
2015-08-24,143437188,13.5193,15.4267,13.0,14.5913,1.072000000000001,24,8,2015,-0.05157071636106003,16.24694285714286,17.07642333333333,0.03974551652235441,0,2.4267000000000003,14.6687,15.3847,16.1453
2015-08-25,64705153,15.368,15.3933,14.608,14.6687,-0.6993000000000009,25,8,2015,0.0053045307820411836,16.026757142857143,16.975046666666668,0.039942137104545486,0,0.7852999999999994,14.9893,14.5913,15.3847
2015-08-26,74269463,15.1953,15.2,14.3673,14.9893,-0.20599999999999952,26,8,2015,0.021856060864289262,15.739614285714286,16.889933333333335,0.033794320958742914,0,0.8326999999999991,16.1993,14.6687,14.5913
2015-08-27,114686538,15.4,16.3167,15.3873,16.1993,0.7993000000000006,27,8,2015,0.08072424996497518,15.570757142857143,16.837286666666667,0.04898429725981179,0,0.9294000000000011,16.5653,14.9893,14.6687
2015-08-28,82609999,16.124,16.7633,16.1047,16.5653,0.4413000000000018,28,8,2015,0.022593568857913526,15.506271428571429,16.779106666666667,0.04996673719379509,0,0.6585999999999999,16.604,16.1993,14.9893
2015-08-31,70325560,16.3747,16.9967,16.3673,16.604,0.2292999999999985,31,8,2015,0.002336208822055763,15.5718,16.70533,0.04518585538970377,0,0.6294000000000004,15.9087,16.5653,16.1993
2015-09-01,81658474,16.0227,16.4,15.798,15.9087,-0.11400000000000077,1,9,2015,-0.04187545169838591,15.646657142857142,16.642796666666666,0.044215077998684495,1,0.6019999999999985,16.5127,16.604,16.5653
2015-09-02,68862821,16.3533,16.5253,15.9853,16.5127,0.159399999999998,2,9,2015,0.0379666471804736,15.921142857142856,16.597953333333333,0.03732595471205682,1,0.5400000000000009,16.3713,15.9087,16.604
2015-09-03,62772089,16.804,16.8053,16.3333,16.3713,-0.432699999999997,3,9,2015,-0.008563105972978158,16.164371428571428,16.549886666666666,0.038487715243898026,1,0.47199999999999775,16.1287,16.5127,15.9087
2015-09-04,55311812,16.0593,16.2727,15.88,16.1287,0.06939999999999813,4,9,2015,-0.014818615503961352,16.327142857142857,16.49771,0.040089497862009,1,0.3926999999999996,16.5447,16.3713,16.5127
2015-09-08,46948042,16.3367,16.6107,16.27,16.5447,0.2079999999999984,8,9,2015,0.02579253132614534,16.376485714285714,16.486956666666668,0.02766069505770776,1,0.3407000000000018,16.594,16.1287,16.3713
2015-09-09,50774690,16.8033,16.95,16.5535,16.594,-0.20929999999999893,9,9,2015,0.0029798062219321686,16.38058571428571,16.4516,0.026348457332791248,1,0.39649999999999963,16.5653,16.5447,16.1287
