Date,Open,High,Low,Close,Volume,Asset_Name
1996-01-08,0.259944,0.267787,0.256389,0.260913,143687801,Apple
1996-01-09,0.260913,0.260913,0.246946,0.246946,297481736,Apple
1996-01-10,0.244933,0.262078,0.243126,0.258128,432734464,Apple
1996-01-11,0.24586,0.263906,0.244319,0.263906,896105695,Apple
1996-01-12,0.262078,0.262078,0.250631,0.255449,475864716,Apple
1996-01-15,0.254542,0.259944,0.251844,0.257279,429949328,Apple
1996-01-16,0.259393,0.262078,0.253327,0.260596,417906773,Apple
1996-01-17,0.259393,0.259393,0.254542,0.256389,279948443,Apple
1996-01-18,0.247896,0.251844,0.228941,0.240963,827007183,Apple
1996-01-19,0.233753,0.239442,0.221336,0.225257,981941692,Apple
1996-01-22,0.224329,0.233753,0.220458,0.2298,591780432,Apple
1996-01-23,0.254542,0.256389,0.233753,0.238641,1170298152,Apple
1996-01-24,0.242137,0.243126,0.239442,0.243126,776688636,Apple
1996-01-25,0.239442,0.241218,0.227125,0.228042,527191179,Apple
1996-01-26,0.228941,0.23553,0.215954,0.230978,871251482,Apple
1996-01-29,0.218661,0.224329,0.216873,0.219569,393848227,Apple
1996-01-30,0.20357,0.212074,0.202303,0.206076,737550430,Apple
1996-01-31,0.209308,0.211173,0.206343,0.208357,388476923,Apple
1996-02-01,0.207431,0.213782,0.207431,0.213782,394378805,Apple
1996-02-02,0.21779,0.22348,0.216873,0.220458,658372284,Apple
1996-02-05,0.223747,0.224329,0.218661,0.220458,377429114,Apple
1996-02-06,0.220458,0.226186,0.220458,0.22348,267879431,Apple
1996-02-07,0.224329,0.224329,0.209308,0.212863,426686673,Apple
1996-02-08,0.207431,0.212074,0.207431,0.210197,311633033,Apple
1996-02-09,0.210197,0.21469,0.208357,0.209308,243568962,Apple
1996-02-12,0.212074,0.21469,0.211173,0.213782,230054298,Apple
1996-02-13,0.211173,0.21779,0.210197,0.212074,270585071,Apple
1996-02-14,0.212863,0.212863,0.206887,0.208357,193237127,Apple
1996-02-15,0.208357,0.212074,0.206343,0.211173,144563103,Apple
1996-02-16,0.212074,0.213782,0.207431,0.207431,185252972,Apple
1996-02-20,0.211173,0.22261,0.211173,0.218661,446328739,Apple
1996-02-21,0.221336,0.224329,0.219569,0.22348,262693746,Apple
1996-02-22,0.226186,0.227125,0.22348,0.225257,218104636,Apple
1996-02-23,0.225257,0.228042,0.22348,0.225257,205200131,Apple
1996-02-26,0.226186,0.227125,0.22261,0.22261,140067094,Apple
1996-02-27,0.225257,0.225257,0.21469,0.215954,176632299,Apple
1996-02-28,0.21779,0.21779,0.208357,0.209308,222521119,Apple
1996-02-29,0.207431,0.209308,0.205464,0.207431,133674477,Apple
1996-03-01,0.208357,0.208357,0.200832,0.20266,273701760,Apple
1996-03-04,0.205464,0.206343,0.197879,0.197879,222096748,Apple
1996-03-05,0.199699,0.201741,0.197879,0.200832,140252743,Apple
1996-03-06,0.201741,0.20266,0.196942,0.197237,117295044,Apple
1996-03-07,0.197879,0.198728,0.191174,0.194808,307959207,Apple
1996-03-08,0.194165,0.197879,0.188457,0.196033,176446578,Apple
1996-03-11,0.197879,0.198728,0.194165,0.195133,150398710,Apple
1996-03-12,0.196033,0.198728,0.193404,0.194808,113860042,Apple
1996-03-13,0.195133,0.196942,0.193404,0.194165,118037833,Apple
1996-03-14,0.195133,0.195133,0.192468,0.193404,110557645,Apple
1996-03-15,0.196033,0.196033,0.192468,0.195133,120053709,Apple
1996-03-18,0.195726,0.196942,0.194165,0.196942,129231462,Apple
1996-03-19,0.198728,0.199699,0.193404,0.194165,147268756,Apple
1996-03-20,0.194165,0.194165,0.189445,0.190265,137348231,Apple
1996-03-21,0.192468,0.192468,0.188457,0.189445,130239477,Apple
1996-03-22,0.190265,0.191174,0.187608,0.191174,127374702,Apple
1996-03-25,0.192468,0.194165,0.180981,0.180981,194643001,Apple
1996-03-26,0.180981,0.184585,0.178305,0.180092,190412189,Apple
1996-03-27,0.175192,0.190265,0.173416,0.190265,508358204,Apple
1996-03-28,0.186759,0.193404,0.181888,0.182166,350386546,Apple
1996-03-29,0.182719,0.186759,0.179144,0.185189,197189391,Apple
1996-04-01,0.189445,0.195133,0.184872,0.192468,187852479,Apple
1996-04-02,0.193404,0.193404,0.187608,0.188457,120120034,Apple
1996-04-03,0.189445,0.189445,0.183312,0.185189,85544214,Apple
1996-04-04,0.18577,0.18577,0.180981,0.181888,101897110,Apple
1996-04-08,0.180092,0.184585,0.179144,0.183646,199921515,Apple
1996-04-09,0.187608,0.199699,0.183646,0.196033,278370230,Apple
1996-04-10,0.196942,0.199699,0.195133,0.196033,206950746,Apple
1996-04-11,0.196942,0.197879,0.192468,0.194165,116366764,Apple
1996-04-12,0.195133,0.195133,0.191174,0.192468,96432904,Apple
1996-04-15,0.192468,0.194165,0.188457,0.194165,182454529,Apple
1996-04-16,0.195133,0.196033,0.193404,0.195133,120093544,Apple
1996-04-17,0.195133,0.196033,0.189445,0.190265,101141147,Apple
1996-04-18,0.191174,0.191528,0.182719,0.186759,257256090,Apple
1996-04-19,0.18577,0.189445,0.18577,0.188782,120544447,Apple
1996-04-22,0.190265,0.192468,0.187608,0.189445,131578955,Apple
1996-04-23,0.189445,0.190265,0.18577,0.186759,201247800,Apple
1996-04-24,0.18577,0.186759,0.182166,0.182719,151976957,Apple
1996-04-25,0.183646,0.187608,0.181888,0.187608,206526299,Apple
1996-04-26,0.188457,0.189445,0.18577,0.186759,223648428,Apple
1996-04-29,0.188457,0.188457,0.184585,0.186759,143342983,Apple
1996-04-30,0.187608,0.187608,0.181888,0.183646,161831092,Apple
1996-05-01,0.183646,0.186759,0.181888,0.183646,133462258,Apple
1996-05-02,0.184585,0.184585,0.177355,0.179144,222985303,Apple
1996-05-03,0.181888,0.181888,0.177355,0.180092,128435710,Apple
1996-05-06,0.187608,0.195133,0.186759,0.193404,342800279,Apple
1996-05-07,0.198728,0.206343,0.197879,0.20266,418649503,Apple
1996-05-08,0.205464,0.205464,0.193404,0.201741,221194874,Apple
1996-05-09,0.198728,0.199699,0.194165,0.196942,116141207,Apple
1996-05-10,0.197879,0.206343,0.196033,0.205464,130955680,Apple
1996-05-13,0.204506,0.208357,0.200832,0.203864,221460083,Apple
1996-05-14,0.209308,0.211173,0.207431,0.207431,234019879,Apple
1996-05-15,0.210197,0.21779,0.209308,0.21469,346208766,Apple
1996-05-16,0.212863,0.215954,0.210197,0.213782,154032613,Apple
1996-05-17,0.213782,0.213782,0.207431,0.208357,146008754,Apple
1996-05-20,0.210197,0.212074,0.208357,0.210858,100080152,Apple
1996-05-21,0.211173,0.212074,0.204506,0.204506,135451648,Apple
1996-05-22,0.206343,0.206343,0.194165,0.196349,239059650,Apple
1996-05-23,0.196942,0.200832,0.194165,0.197879,146897358,Apple
1996-05-24,0.197879,0.20266,0.196942,0.201741,134098850,Apple
1996-05-28,0.201741,0.205464,0.198728,0.198728,120610707,Apple
1996-05-29,0.197879,0.197879,0.186759,0.187608,259948332,Apple
1996-05-30,0.187608,0.194165,0.186759,0.192468,122520551,Apple
1996-05-31,0.193404,0.200832,0.192468,0.196942,192600467,Apple
1996-06-03,0.195133,0.196033,0.186759,0.186759,148568386,Apple
1996-06-04,0.180981,0.183646,0.180092,0.182166,902617618,Apple
1996-06-05,0.191174,0.192468,0.182719,0.189445,604048384,Apple
1996-06-06,0.188457,0.190265,0.181888,0.182719,428782164,Apple
1996-06-07,0.180981,0.183646,0.177355,0.183646,317083925,Apple
1996-06-10,0.183646,0.184585,0.180981,0.181888,125955578,Apple
1996-06-11,0.182719,0.182719,0.180981,0.180981,181247676,Apple
1996-06-12,0.184585,0.184585,0.180981,0.182719,179894855,Apple
1996-06-13,0.183646,0.187875,0.180981,0.18577,226672311,Apple
1996-06-14,0.186759,0.186759,0.180092,0.180684,171658753,Apple
1996-06-17,0.181888,0.181888,0.178305,0.178305,133727500,Apple
1996-06-18,0.178305,0.179144,0.170707,0.171627,264338301,Apple
1996-06-19,0.174322,0.176152,0.170707,0.174322,159231642,Apple
1996-06-20,0.176152,0.176152,0.169434,0.171627,174178688,Apple
1996-06-21,0.172487,0.172487,0.168585,0.170707,191658839,Apple
1996-06-24,0.170707,0.170707,0.166838,0.167627,145372086,Apple
1996-06-25,0.166838,0.167627,0.153504,0.155696,292441938,Apple
1996-06-26,0.155696,0.156536,0.148042,0.149869,478795761,Apple
1996-06-27,0.150816,0.158374,0.148952,0.155696,271460402,Apple
1996-06-28,0.157465,0.158374,0.155696,0.158374,136990163,Apple
1996-07-01,0.159261,0.162213,0.158374,0.162213,156287308,Apple
1996-07-02,0.161019,0.162213,0.158374,0.158374,105398454,Apple
1996-07-03,0.153504,0.153504,0.146018,0.146018,341765799,Apple
1996-07-05,0.146018,0.148952,0.145038,0.147183,125703600,Apple
1996-07-08,0.148042,0.149869,0.143214,0.144199,223701475,Apple
1996-07-09,0.147183,0.148042,0.143214,0.143214,222415054,Apple
1996-07-10,0.144199,0.147183,0.141423,0.141423,200584685,Apple
1996-07-11,0.141423,0.142284,0.130906,0.134778,344776410,Apple
1996-07-12,0.138422,0.138422,0.129978,0.136072,318529588,Apple
1996-07-15,0.136634,0.136634,0.129039,0.129383,157759495,Apple
1996-07-16,0.130906,0.130906,0.120673,0.127271,342482004,Apple
1996-07-17,0.130906,0.132121,0.125524,0.127271,276619554,Apple
1996-07-18,0.162213,0.164091,0.153504,0.157465,1062260461,Apple
1996-07-19,0.157465,0.158374,0.156536,0.156536,314961969,Apple
1996-07-22,0.157465,0.157465,0.150816,0.152625,180239648,Apple
1996-07-23,0.154372,0.155696,0.152625,0.154372,154085693,Apple
1996-07-24,0.150816,0.158374,0.149869,0.157128,312707253,Apple
1996-07-25,0.159261,0.161019,0.156536,0.158374,135504739,Apple
1996-07-26,0.162213,0.16592,0.159261,0.16592,146459646,Apple
1996-07-29,0.16592,0.169434,0.164091,0.167627,231738680,Apple
1996-07-30,0.170707,0.171627,0.160122,0.161019,224285039,Apple
1996-07-31,0.160122,0.16592,0.160122,0.16592,109867968,Apple
1996-08-01,0.16592,0.16592,0.159261,0.160122,130451626,Apple
1996-08-02,0.163153,0.16592,0.160122,0.163153,151512770,Apple
1996-08-05,0.163153,0.16501,0.157465,0.158374,119616013,Apple
1996-08-06,0.158374,0.162213,0.156536,0.162213,110822933,Apple
1996-08-07,0.164091,0.170707,0.163153,0.168585,294219077,Apple
1996-08-08,0.168585,0.168585,0.16501,0.166838,120212887,Apple
1996-08-09,0.167627,0.176152,0.166838,0.174322,273290600,Apple
1996-08-12,0.176152,0.178305,0.168585,0.173416,179218496,Apple
1996-08-13,0.172487,0.174322,0.168585,0.169434,122573598,Apple
1996-08-14,0.170707,0.173416,0.170707,0.171627,85093344,Apple
1996-08-15,0.170707,0.171627,0.167627,0.167627,127441070,Apple
1996-08-16,0.170707,0.170707,0.166838,0.169434,167865613,Apple
1996-08-19,0.168585,0.178305,0.168585,0.178305,267998847,Apple
1996-08-20,0.180092,0.180092,0.176152,0.177355,250757390,Apple
1996-08-21,0.177355,0.178305,0.172487,0.173416,134218212,Apple
1996-08-22,0.173416,0.175192,0.172487,0.175192,103833484,Apple
1996-08-23,0.173416,0.180981,0.173416,0.180092,240929755,Apple
1996-08-26,0.180092,0.181888,0.177355,0.181888,106194178,Apple
1996-08-27,0.181888,0.188457,0.180981,0.187311,342588070,Apple
1996-08-28,0.187608,0.188457,0.184585,0.187608,193727873,Apple
1996-08-29,0.187608,0.187608,0.183646,0.184585,126618719,Apple
1996-08-30,0.186759,0.186759,0.182719,0.182719,125199644,Apple
1996-09-03,0.181888,0.183646,0.180092,0.181888,80875779,Apple
1996-09-04,0.180092,0.18577,0.180092,0.181888,120133320,Apple
1996-09-05,0.177355,0.179144,0.172487,0.172487,331076097,Apple
1996-09-06,0.174322,0.175192,0.170707,0.173416,285187213,Apple
1996-09-09,0.170707,0.171627,0.16501,0.16592,175544698,Apple
1996-09-10,0.166838,0.166838,0.162213,0.162213,184390923,Apple
1996-09-11,0.162213,0.164091,0.158374,0.159261,174311290,Apple
1996-09-12,0.158374,0.159261,0.152625,0.153504,308967216,Apple
1996-09-13,0.153504,0.160122,0.153504,0.158374,197295457,Apple
1996-09-16,0.162213,0.173416,0.161019,0.168585,289709779,Apple
1996-09-17,0.172487,0.174322,0.169434,0.173416,247693647,Apple
1996-09-18,0.173416,0.181888,0.172487,0.177355,418437306,Apple
1996-09-19,0.178305,0.178305,0.176152,0.176152,141472928,Apple
1996-09-20,0.176152,0.177355,0.171627,0.172487,176619025,Apple
1996-09-23,0.172487,0.172487,0.168585,0.168585,54191283,Apple
1996-09-24,0.168585,0.172487,0.168585,0.169434,170266193,Apple
1996-09-25,0.169434,0.170707,0.16592,0.168585,129125412,Apple
1996-09-26,0.168585,0.169434,0.167627,0.168585,122308373,Apple
1996-09-27,0.167627,0.168585,0.166838,0.16825,96592061,Apple
1996-09-30,0.166838,0.168585,0.166838,0.167063,101180929,Apple
1996-10-01,0.16592,0.186759,0.16592,0.18577,638557899,Apple
1996-10-02,0.178305,0.18577,0.174322,0.178305,327800187,Apple
1996-10-03,0.178305,0.179144,0.168585,0.168585,269656612,Apple
1996-10-04,0.172487,0.174322,0.166838,0.17221,158038000,Apple
1996-10-07,0.173416,0.176152,0.172487,0.174322,113342801,Apple
1996-10-08,0.177355,0.182719,0.175192,0.175192,225505212,Apple
1996-10-09,0.176152,0.178305,0.172487,0.173416,100902357,Apple
1996-10-10,0.180092,0.184585,0.179144,0.182166,327654357,Apple
1996-10-11,0.183646,0.18577,0.180981,0.182719,142918548,Apple
1996-10-14,0.184585,0.191174,0.182719,0.190265,319351851,Apple
1996-10-15,0.194165,0.195133,0.188457,0.190265,429922739,Apple
1996-10-16,0.190265,0.196942,0.18577,0.194165,396394777,Apple
1996-10-17,0.207431,0.209308,0.198728,0.198728,1215696336,Apple
1996-10-18,0.199699,0.200832,0.196033,0.20024,453132469,Apple
1996-10-21,0.199699,0.200832,0.192468,0.193404,222163044,Apple
1996-10-22,0.193404,0.193404,0.182719,0.187608,253078339,Apple
1996-10-23,0.186759,0.190265,0.183646,0.186759,189536836,Apple
1996-10-24,0.188457,0.188457,0.184585,0.186759,99907745,Apple
1996-10-25,0.187608,0.188457,0.184585,0.184585,91843990,Apple
1996-10-28,0.189445,0.189445,0.184585,0.184585,142096228,Apple
1996-10-29,0.18577,0.186759,0.174322,0.175192,236393839,Apple
1996-10-30,0.177355,0.180981,0.172487,0.172487,304391628,Apple
1996-10-31,0.175192,0.176152,0.167627,0.173416,229987987,Apple
1996-11-01,0.176152,0.182719,0.174322,0.182719,250253361,Apple
1996-11-04,0.183646,0.184585,0.179144,0.183646,108077549,Apple
1996-11-05,0.184585,0.195133,0.184585,0.192468,447747793,Apple
1996-11-06,0.193404,0.194165,0.187608,0.192468,213515696,Apple
1996-11-07,0.191174,0.196033,0.190265,0.195133,183634950,Apple
1996-11-08,0.195133,0.197879,0.194165,0.197879,223462751,Apple
1996-11-11,0.198728,0.198728,0.195133,0.196033,109576148,Apple
1996-11-12,0.196942,0.197879,0.189445,0.190265,169284733,Apple
1996-11-13,0.191174,0.195133,0.188457,0.192792,99005830,Apple
1996-11-14,0.192468,0.194165,0.191174,0.193404,57467231,Apple
1996-11-15,0.195133,0.196033,0.188457,0.188457,154788641,Apple
1996-11-18,0.188457,0.189445,0.184585,0.186759,180982427,Apple
1996-11-19,0.187608,0.189445,0.18577,0.187608,147348288,Apple
1996-11-20,0.187608,0.191174,0.187608,0.188457,122082870,Apple
1996-11-21,0.187608,0.188457,0.183646,0.184585,83607892,Apple
1996-11-22,0.184585,0.190265,0.184585,0.190265,123130652,Apple
1996-11-25,0.191174,0.192468,0.188457,0.188457,93488638,Apple
1996-11-26,0.187608,0.188457,0.180981,0.182719,133793822,Apple
1996-11-27,0.181888,0.18577,0.181888,0.184585,105438229,Apple
1996-11-29,0.184585,0.18577,0.180981,0.181888,50079830,Apple
1996-12-02,0.181888,0.189445,0.180092,0.189445,207202732,Apple
1996-12-03,0.190265,0.192468,0.188457,0.189445,326274993,Apple
1996-12-04,0.189445,0.191174,0.187608,0.188457,225969389,Apple
1996-12-05,0.188457,0.190265,0.188457,0.188457,168316563,Apple
1996-12-06,0.183646,0.191174,0.180981,0.189445,271632764,Apple
1996-12-09,0.190265,0.191174,0.187311,0.188457,187865758,Apple
1996-12-10,0.187608,0.188457,0.182719,0.184585,218223991,Apple
1996-12-11,0.179144,0.182719,0.179144,0.180981,193449304,Apple
1996-12-12,0.181888,0.182719,0.180092,0.180092,103024465,Apple
1996-12-13,0.179144,0.180092,0.175192,0.175192,105504551,Apple
1996-12-16,0.177355,0.177355,0.169434,0.170707,176725057,Apple
1996-12-17,0.168585,0.169434,0.167627,0.169434,186207905,Apple
1996-12-18,0.171627,0.174322,0.170707,0.174322,242839490,Apple
1996-12-19,0.173416,0.175192,0.167627,0.167627,162096355,Apple
1996-12-20,0.169434,0.178305,0.161019,0.177355,647072510,Apple
1996-12-23,0.180981,0.182719,0.175192,0.175192,393503482,Apple
1996-12-24,0.175192,0.176152,0.172487,0.174322,68223155,Apple
1996-12-26,0.175192,0.175192,0.172487,0.173416,100517811,Apple
1996-12-27,0.172487,0.179144,0.172487,0.174322,162229011,Apple
1996-12-30,0.174322,0.175192,0.164091,0.164091,310014949,Apple
1996-12-31,0.161019,0.162213,0.156536,0.157465,454418894,Apple
1997-01-02,0.159261,0.160122,0.156536,0.158374,169470471,Apple
1997-01-03,0.159261,0.167627,0.158374,0.164091,141764682,Apple
1997-01-06,0.133028,0.138164,0.129978,0.134778,2229587787,Apple
1997-01-07,0.136634,0.137523,0.132121,0.132121,1156849802,Apple
1997-01-08,0.137523,0.138422,0.130906,0.133028,1302739196,Apple
1997-01-09,0.133889,0.134778,0.132121,0.133889,528915352,Apple
1997-01-10,0.133028,0.137523,0.133028,0.137523,418861684,Apple
1997-01-13,0.139332,0.139332,0.136634,0.136634,362057677,Apple
1997-01-14,0.138422,0.138422,0.133889,0.134778,302879591,Apple
1997-01-15,0.135755,0.135755,0.129039,0.129978,512854268,Apple
1997-01-16,0.129039,0.129039,0.125524,0.126362,794938031,Apple
1997-01-17,0.126362,0.129039,0.125524,0.126362,385028624,Apple
1997-01-20,0.127271,0.129039,0.126362,0.127842,345333490,Apple
1997-01-21,0.128121,0.129978,0.127271,0.129978,337283013,Apple
1997-01-22,0.130906,0.132121,0.128121,0.129383,243489382,Apple
1997-01-23,0.129978,0.130906,0.129039,0.129978,204085975,Apple
1997-01-24,0.129978,0.129978,0.127271,0.127271,222958757,Apple
1997-01-27,0.129039,0.129978,0.125524,0.125524,253462907,Apple
1997-01-28,0.128121,0.128121,0.124298,0.125524,249338212,Apple
1997-01-29,0.125524,0.126362,0.124298,0.125524,179642872,Apple
1997-01-30,0.126362,0.126362,0.124298,0.126362,165703861,Apple
1997-01-31,0.125524,0.125524,0.124298,0.125524,236393839,Apple
1997-02-03,0.127271,0.128121,0.122392,0.123005,435904191,Apple
1997-02-04,0.122392,0.12335,0.113986,0.116099,843890562,Apple
1997-02-05,0.114896,0.117591,0.114896,0.114896,467137778,Apple
1997-02-06,0.114896,0.121523,0.114896,0.120673,473079529,Apple
1997-02-07,0.124298,0.124298,0.118847,0.119439,278595666,Apple
1997-02-10,0.121523,0.121523,0.117591,0.117591,219550314,Apple
1997-02-11,0.119744,0.120673,0.117019,0.118263,165876298,Apple
1997-02-12,0.118847,0.119744,0.117019,0.118847,208727893,Apple
1997-02-13,0.118847,0.121523,0.117019,0.121523,231897770,Apple
1997-02-14,0.122392,0.12335,0.120673,0.123005,280943243,Apple
1997-02-18,0.125524,0.134778,0.122392,0.134778,436103161,Apple
1997-02-19,0.134778,0.134778,0.129039,0.133028,285731031,Apple
1997-02-20,0.133028,0.133028,0.128121,0.128121,147958350,Apple
1997-02-21,0.127271,0.128121,0.120673,0.12335,249961556,Apple
1997-02-24,0.122392,0.127271,0.122392,0.125524,139244791,Apple
1997-02-25,0.128121,0.130906,0.127271,0.127271,163515459,Apple
1997-02-26,0.128121,0.129039,0.126362,0.129039,122175739,Apple
1997-02-27,0.128121,0.129039,0.126362,0.128121,121963539,Apple
1997-02-28,0.127271,0.127271,0.122392,0.122392,144324432,Apple
1997-03-03,0.124298,0.124298,0.120673,0.121523,154483586,Apple
1997-03-04,0.122392,0.124298,0.120673,0.124298,122202209,Apple
1997-03-05,0.125524,0.128121,0.124298,0.128121,113873321,Apple
1997-03-06,0.128121,0.128121,0.124298,0.125524,137706348,Apple
1997-03-07,0.126362,0.126362,0.12335,0.124298,83621161,Apple
1997-03-10,0.125524,0.126362,0.123991,0.125524,117454229,Apple
1997-03-11,0.125524,0.125524,0.120673,0.12335,116645204,Apple
1997-03-12,0.122392,0.126362,0.121523,0.122392,84072108,Apple
1997-03-13,0.12335,0.12335,0.121523,0.12335,124443641,Apple
1997-03-14,0.12335,0.126362,0.122392,0.124881,272852955,Apple
1997-03-17,0.122392,0.124298,0.120673,0.124298,228250569,Apple
1997-03-18,0.12335,0.124298,0.121523,0.122392,150478299,Apple
1997-03-19,0.12335,0.12335,0.119744,0.121523,246579643,Apple
1997-03-20,0.120673,0.132121,0.119744,0.129978,375426507,Apple
1997-03-21,0.132121,0.132121,0.12335,0.125524,161592406,Apple
1997-03-24,0.124298,0.125524,0.122392,0.124298,84337335,Apple
1997-03-25,0.125524,0.125524,0.121226,0.124298,133289854,Apple
1997-03-26,0.12335,0.127271,0.122392,0.126362,126512596,Apple
1997-03-27,0.132121,0.145038,0.129978,0.140585,1348654583,Apple
1997-03-31,0.140585,0.146018,0.129978,0.137523,1148932039,Apple
1997-04-01,0.133028,0.13448,0.130906,0.132121,260823728,Apple
1997-04-02,0.134778,0.136072,0.133028,0.135755,263396661,Apple
1997-04-03,0.139332,0.144199,0.137523,0.142284,649937182,Apple
1997-04-04,0.144199,0.148042,0.143214,0.145038,562774978,Apple
1997-04-07,0.148952,0.149869,0.145038,0.147183,302269530,Apple
1997-04-08,0.148042,0.148042,0.140585,0.144199,229523778,Apple
1997-04-09,0.145038,0.145038,0.142284,0.143214,290107727,Apple
1997-04-10,0.143214,0.144199,0.139332,0.142284,138528631,Apple
1997-04-11,0.142284,0.142284,0.136634,0.137523,94217979,Apple
1997-04-14,0.138422,0.142284,0.135755,0.141423,133051127,Apple
1997-04-15,0.144199,0.145038,0.136634,0.139033,161101605,Apple
1997-04-16,0.140585,0.143214,0.138422,0.139993,102096053,Apple
1997-04-17,0.137523,0.144199,0.136634,0.143214,259882067,Apple
1997-04-18,0.144199,0.144199,0.138422,0.138422,167494279,Apple
1997-04-21,0.140585,0.140585,0.135755,0.135755,105570891,Apple
1997-04-22,0.136634,0.139332,0.134778,0.139332,112082830,Apple
1997-04-23,0.138422,0.139332,0.136634,0.136634,64522867,Apple
1997-04-24,0.139332,0.139332,0.133889,0.134778,88740580,Apple
1997-04-25,0.133028,0.134778,0.130906,0.132121,103475371,Apple
1997-04-28,0.133889,0.134778,0.132121,0.133028,55384952,Apple
1997-04-29,0.135755,0.135755,0.132121,0.133286,61286806,Apple
1997-04-30,0.128121,0.129978,0.126362,0.128121,305081219,Apple
1997-05-01,0.127271,0.129039,0.126362,0.128121,85663606,Apple
1997-05-02,0.128121,0.129039,0.126362,0.128121,120769870,Apple
1997-05-05,0.128121,0.129039,0.126362,0.128121,116631942,Apple
1997-05-06,0.128121,0.129039,0.126362,0.127271,98462129,Apple
1997-05-07,0.127271,0.128121,0.12335,0.124298,135252712,Apple
1997-05-08,0.125524,0.129039,0.124298,0.128121,98210086,Apple
1997-05-09,0.128121,0.132121,0.128121,0.128447,223064912,Apple
1997-05-12,0.129978,0.133028,0.128121,0.132367,195359167,Apple
1997-05-13,0.132121,0.134778,0.128121,0.132367,233303637,Apple
1997-05-14,0.134778,0.135755,0.132121,0.133286,160624230,Apple
1997-05-15,0.133889,0.135755,0.132121,0.133889,117242024,Apple
1997-05-16,0.132121,0.133028,0.129978,0.129978,110478067,Apple
1997-05-19,0.132121,0.133028,0.128121,0.128121,61883598,Apple
1997-05-20,0.128121,0.131518,0.126362,0.129978,100451448,Apple
1997-05-21,0.129039,0.129039,0.124298,0.127271,144762025,Apple
1997-05-22,0.126362,0.127271,0.124298,0.125524,90902367,Apple
1997-05-23,0.125524,0.128121,0.125524,0.127271,79377085,Apple
1997-05-27,0.126362,0.130906,0.126362,0.129978,97202131,Apple
1997-05-28,0.130906,0.132121,0.128121,0.128121,103661035,Apple
1997-05-29,0.129039,0.129039,0.125524,0.125524,131658563,Apple
1997-05-30,0.124298,0.128121,0.12335,0.125524,209987945,Apple
1997-06-02,0.128121,0.128121,0.126362,0.127842,49244343,Apple
1997-06-03,0.126362,0.127842,0.125524,0.125818,77255078,Apple
1997-06-04,0.125524,0.126362,0.124298,0.125524,95212726,Apple
1997-06-05,0.125524,0.129039,0.124881,0.125818,76512402,Apple
1997-06-06,0.125524,0.126362,0.124298,0.126362,62613034,Apple
1997-06-09,0.125818,0.127842,0.125524,0.125524,88581421,Apple
1997-06-10,0.126362,0.126362,0.12094,0.122392,164656067,Apple
1997-06-11,0.123005,0.123991,0.122392,0.123005,124814995,Apple
1997-06-12,0.12335,0.12335,0.120673,0.12094,93183493,Apple
1997-06-13,0.12094,0.121523,0.118847,0.119439,156393470,Apple
1997-06-16,0.119744,0.119744,0.116099,0.117019,158687831,Apple
1997-06-17,0.117306,0.124298,0.117019,0.123005,168449242,Apple
1997-06-18,0.121523,0.122392,0.118847,0.12002,129841592,Apple
1997-06-19,0.120673,0.120673,0.118263,0.118847,143316447,Apple
1997-06-20,0.118263,0.118847,0.117019,0.117306,130478177,Apple
1997-06-23,0.117019,0.117591,0.116099,0.116099,117878640,Apple
1997-06-24,0.116387,0.117306,0.114896,0.115527,131618756,Apple
1997-06-25,0.115527,0.116099,0.113097,0.113986,235213480,Apple
1997-06-26,0.113986,0.113986,0.110087,0.11069,452336690,Apple
1997-06-27,0.11069,0.111893,0.110087,0.11069,187043478,Apple
1997-06-30,0.111282,0.111282,0.105553,0.10736,202706696,Apple
1997-07-01,0.10495,0.105553,0.098925,0.0992315,533676622,Apple
1997-07-02,0.0998239,0.101049,0.0980066,0.0986188,295996323,Apple
1997-07-03,0.098925,0.104644,0.0980066,0.103142,221181578,Apple
1997-07-07,0.10495,0.10736,0.103754,0.104356,226738655,Apple
1997-07-08,0.104644,0.105553,0.103142,0.103754,113316311,Apple
1997-07-09,0.104356,0.104644,0.102529,0.103142,168170646,Apple
1997-07-10,0.0971077,0.101049,0.096209,0.0998239,583212746,Apple
1997-07-11,0.101049,0.117019,0.100447,0.114304,870296550,Apple
1997-07-14,0.114896,0.117591,0.112179,0.117591,486700297,Apple
1997-07-15,0.118847,0.120673,0.117591,0.12002,495400606,Apple
1997-07-16,0.119439,0.124298,0.117591,0.123991,528437899,Apple
1997-07-17,0.128121,0.136634,0.123991,0.132121,883705117,Apple
1997-07-18,0.134778,0.135429,0.128447,0.13058,376049803,Apple
1997-07-21,0.132367,0.133286,0.120673,0.12182,420280807,Apple
1997-07-22,0.12335,0.125818,0.123005,0.124881,273940507,Apple
1997-07-23,0.126362,0.127271,0.120673,0.121523,167308602,Apple
1997-07-24,0.121523,0.121523,0.117591,0.119439,158077790,Apple
1997-07-25,0.119744,0.124881,0.118847,0.122392,258104863,Apple
1997-07-28,0.123991,0.124298,0.122392,0.123991,130862757,Apple
1997-07-29,0.123991,0.125524,0.12335,0.124298,84363830,Apple
1997-07-30,0.127842,0.133286,0.126362,0.130906,443238546,Apple
1997-07-31,0.130906,0.133889,0.129978,0.132121,312402187,Apple
1997-08-01,0.133028,0.144497,0.132367,0.144497,570666294,Apple
